,Difference (|)
15450,-13.93129558127756
15451,-18.819590512636967
15452,-8.815380377027749
15453,-11.700024110905618
15454,-14.118745029208654
15455,-17.500756080869465
15456,-9.413583966645588
15457,-11.547041034807789
15458,-16.87125374136008
15459,-20.47059832362542
15460,-15.266785980070177
15461,-16.20201583800907
15462,-16.98329629490831
15463,-15.98797924399102
15464,-17.209836560808963
15465,-16.07643970320462
15466,-12.241759108465228
15467,-8.685679251262108
15468,-11.130302894404307
15469,-7.996179922030817
15470,-13.904362971255551
15471,-15.870446697355955
15472,-12.8334861925691
15473,-14.589037628313918
15474,-14.275841911935036
15475,-15.228301901776115
15476,-19.96297730534451
15477,-14.67336327483424
15478,-12.119760499419785
15479,-17.770902936821514
15480,-12.78205015428489
15481,-11.232476482218031
15482,-15.84815366988949
15483,-24.44328383759823
15484,-15.831287412875538
15485,-13.977197474352565
15486,-12.841785009698924
15487,-18.74895574705823
15488,-16.932831317196555
15489,-12.293303053839054
15490,-17.948931122240403
15491,-11.666213713260785
15492,-21.244902548082248
15493,-10.236716798030942
15494,-14.25601452358334
15495,-21.41966319762027
15496,-19.728206170993797
15497,-14.176071651599148
15498,-20.51993887190969
15499,-13.413894100958135
15500,-16.57154495363792
15501,-18.259202532296843
15502,-23.274058804529055
15503,-17.809482231535977
15504,-11.658227507355438
15505,-23.21792582364634
15506,-17.751087561241935
15507,-14.761599194310755
15508,-21.83630823710638
15509,-14.017055644489432
15510,-22.98994360509019
15511,-11.81302853263619
15512,-15.85994879412433
15513,-13.193494932762164
15514,-14.042178256450766
15515,-18.679750445688047
15516,-13.882097570090721
15517,-16.26476927302181
15518,-18.868415236208868
15519,-19.344541411276712
15520,-16.72760756345662
15521,-19.892085994050138
15522,-19.034977751521488
15523,-25.141216336495525
15524,-19.806559270654343
15525,-24.1208361727332
15526,-19.16573938684438
15527,-22.381407992443652
15528,-16.652099591102328
15529,-13.920553803834057
15530,-19.779755206582795
15531,-19.795359859155443
15532,-18.28815044791455
15533,-17.300532754543653
15534,-22.782934743848063
15535,-18.841638321992168
15536,-18.85659982575314
15537,-17.273930585071845
15538,-17.080044204762093
15539,-12.567806238077987
15540,-15.170916768050533
15541,-24.816843496458247
15542,-16.28530370624102
15543,-22.52935483431237
15544,-17.846149775481425
15545,-22.14356591266288
15546,-14.653807937115575
15547,-16.228750562743254
15548,-14.601968870510087
15549,-12.888636497957929
15550,-21.795864903362247
15551,-17.584447778490933
15552,-21.001518382470614
15553,-9.450037539277364
15554,-15.651657936775834
15555,-14.02209228791834
15556,-19.717557569867314
15557,-23.35563883760757
15558,-21.51763542384734
15559,-17.69857695389135
15560,-23.555781678785827
15561,-21.43994412632413
15562,-19.26660424050149
15563,-24.06006698611827
15564,-21.08007790397579
15565,-20.761490727887924
15566,-24.27114672869451
15567,-17.726975815951576
15568,-10.113436203275471
15569,-20.856936947295637
15570,-14.146360985142085
15571,-20.230250594749073
15572,-24.01451791461424
15573,-20.083328763799067
15574,-14.006915566094566
15575,-19.569589100770347
15576,-15.483018136472603
15577,-16.25431138173283
15578,-14.643475195406277
15579,-27.236364668278682
15580,-28.58036570918718
15581,-12.940209716626674
15582,-21.548713106338447
15583,-12.43777279584423
15584,-22.841934612511917
15585,-13.387158560048443
15586,-9.33829747239783
15587,-17.23535400013689
15588,-17.945442869570915
15589,-23.195602885917356
15590,-15.890851549207786
15591,-16.137503575537487
15592,-11.646106456370596
15593,-10.41959561112687
15594,-10.236071562935116
15595,-24.41378798539857
15596,-12.808480932721078
15597,-20.283065851280323
15598,-13.251473496136043
15599,-21.73688156308284
15600,-16.293191275806908
15601,-12.769780062805207
15602,-17.979535335622096
15603,-17.587842968287784
15604,-15.442725538976903
15605,-13.797685276049723
15606,-14.643895582616937
15607,-12.676056359069136
15608,-18.67460621575904
15609,-18.445262380192215
15610,-18.314525678781518
15611,-19.32683134165464
15612,-17.240835530535644
15613,-16.74043244823272
15614,-24.916384728168964
15615,-25.415575540647616
15616,-12.981132213139732
15617,-25.892114024942764
15618,-18.935108964355383
15619,-16.942703541562793
15620,-17.801462239580566
15621,-20.77229446069374
15622,-29.353039306352695
15623,-12.8032180161403
15624,-10.991386478347978
15625,-17.800858395330053
15626,-14.947475018122738
15627,-11.351776994326215
15628,-16.80134140980757
15629,-16.626506759895374
15630,-22.058463907070895
15631,-12.671690450085329
15632,-23.417334023679558
15633,-23.1259415868792
15634,-16.096931549951595
15635,-13.196173469255266
15636,-16.103608544206708
15637,-20.621096559212454
15638,-11.789536502145497
15639,-19.678522589384755
15640,-19.522065714160956
15641,-18.23123441447674
15642,-23.009146140626402
15643,-17.423955053621903
15644,-17.97663853323791
15645,-17.56499520637367
15646,-20.336443252722635
15647,-15.789474990882972
15648,-16.53471956394269
15649,-12.259715448894303
15650,-14.146777320556295
15651,-13.98652298017193
15652,-13.101954165540915
15653,-13.916712582839246
15654,-19.047199976082663
15655,-16.55091389592044
15656,-20.565568512230517
15657,-14.150950388997387
15658,-13.335728437305804
15659,-14.664231578945547
15660,-15.298795295082856
15661,-8.493589368292156
15662,-19.203838905957156
15663,-21.332946729169024
15664,-16.48677233883274
15665,-12.82892436292771
15666,-21.525769290884675
15667,-22.73048368383547
15668,-13.852420509805265
15669,-12.057282454372539
15670,-9.546540111038032
15671,-19.073196620977523
15672,-15.894816525429702
15673,-12.516574391573162
15674,-12.585763418411414
15675,-29.65082811127233
15676,-11.762479219470226
15677,-11.16323309087333
15678,-16.267160290541057
15679,-14.800158765078704
15680,-21.586265950246
15681,-12.994903384699668
15682,-12.260084417247915
15683,-19.37856923086017
15684,-16.117498715737003
15685,-13.751393048761994
15686,-19.132908187188363
15687,-13.499427936475263
15688,-18.359484500861626
15689,-19.748458873205056
15690,-12.172156249736863
15691,-19.95998801073549
15692,-19.34174812560299
15693,-26.57112442954321
15694,-14.905658754033293
15695,-20.629492336670047
15696,-9.123521497992645
15697,-18.581459649774697
15698,-11.866355140639666
15699,-27.084822112393223
15700,-27.626065510118604
15701,-20.459758317862367
15702,-18.86590511655744
15703,-18.340859847095704
15704,-18.5712759267395
15705,-12.476686641432599
15706,-16.64337689584649
15707,-17.001024873807093
15708,-16.718914101955175
15709,-10.755794785228167
15710,-16.535459297963563
15711,-13.182503355600783
15712,-12.711680121737432
15713,-12.485701947660052
15714,-22.53239415850451
15715,-28.013621277111316
15716,-23.99020488571877
15717,-9.738735166235823
15718,-12.102089466315826
15719,-13.196340014365411
15720,-14.283534494006613
15721,-17.045286069793104
15722,-20.966164241794942
15723,-16.321306652852495
15724,-17.893140172553082
15725,-16.72877824248826
15726,-11.428855712539317
15727,-24.640193496730664
15728,-12.638783453164463
15729,-24.29763857192787
15730,-10.623906803083615
15731,-15.357107884729828
15732,-24.29696229477797
15733,-17.648670572021697
15734,-11.3556403092443
15735,-11.794589369358924
15736,-22.976227841814616
15737,-15.035390507040526
15738,-22.249067400569995
15739,-15.55911567313383
15740,-13.0446533933553
15741,-19.80828196661834
15742,-15.492373144899899
15743,-13.950276366078853
15744,-20.53202018134839
15745,-18.186885588162713
15746,-15.47884389778727
15747,-18.35099896950912
15748,-25.203833020181204
15749,-28.801815156686278
15750,-12.917283211779932
15751,-33.60472412326773
15752,-21.69351156732423
15753,-12.727540700166712
15754,-22.001758645782946
15755,-30.382951794465452
15756,-13.143635817014962
15757,-15.62970683616665
15758,-21.532601024443156
15759,-14.588364335017431
15760,-13.811111363719162
15761,-9.67567555061349
15762,-22.751957147402276
15763,-20.779962285967663
15764,-11.88132020036104
15765,-14.218653228674405
15766,-14.725820873587486
15767,-13.62956627348353
15768,-16.245690455547734
15769,-19.52223149177102
15770,-12.742275334331621
15771,-11.013287239520285
15772,-9.582388718731478
15773,-19.837272999612765
15774,-17.675309073354846
15775,-17.820041630738693
15776,-11.49138567528226
15777,-23.11485780241614
15778,-15.941055401453097
15779,-20.625274178121852
15780,-17.006780370019957
15781,-16.229695073441132
15782,-11.248111175945926
15783,-10.43105963243357
15784,-16.113358697381983
15785,-22.562754446192546
15786,-15.238168481106833
15787,-19.62994179998092
15788,-12.57489190046679
15789,-20.630122054272167
15790,-14.194078908973887
15791,-24.49074865757693
15792,-19.859294557947948
15793,-17.24230485121621
15794,-14.273596904010828
15795,-10.146275747965756
15796,-17.928579007224617
15797,-15.319664015119518
15798,-21.47493624608097
15799,-16.321787914193994
15800,-11.891658656331856
15801,-15.184224266674835
15802,-17.761877636831706
15803,-14.49876011642735
15804,-25.72308789055269
15805,-10.222459231840055
15806,-19.60003164935765
15807,-21.081388493591003
15808,-16.322081165646544
15809,-16.529758092463727
15810,-20.188738763756657
15811,-16.843022172929235
15812,-10.150042938739194
15813,-17.628123194656638
15814,-12.590077186513126
15815,-12.858235475872245
15816,-17.733320917569696
15817,-9.77559914599923
15818,-18.85970966435356
15819,-21.215602152304836
15820,-24.56479639814003
15821,-18.973929693577205
15822,-18.302556414873486
15823,-23.401000798601448
15824,-19.626320041387043
15825,-12.427328269976464
15826,-16.635271109047956
15827,-14.567339194231543
15828,-17.60579160438707
15829,-24.242680515394728
15830,-11.4521114678124
15831,-19.617599861633273
15832,-18.392557610034746
15833,-14.717989699436838
15834,-13.474622579753659
15835,-28.530224205165236
15836,-17.099698809520913
15837,-8.319120905851305
15838,-21.0448239226941
15839,-24.392688866182127
15840,-13.941877139793922
15841,-19.356157236121387
15842,-12.777413224408592
15843,-20.554397196308816
15844,-20.390541065931263
15845,-11.393400161978352
15846,-15.080455500203263
15847,-29.848649447183657
15848,-16.828654693650098
15849,-12.503629064054149
15850,-20.242943009748796
15851,-10.87209358853291
15852,-22.909987197690597
15853,-22.074385586607004
15854,-18.00652955102372
15855,-14.368079836361593
15856,-14.105062557807845
15857,-23.82923316697352
15858,-18.077595557226893
15859,-16.680851243650885
15860,-15.399326526412603
15861,-22.179204592329388
15862,-11.024430213948284
15863,-15.635198357988966
15864,-20.937385973891235
15865,-14.881873729777729
15866,-13.571818720703268
15867,-18.090827648744373
15868,-16.277427074090813
15869,-15.617672474508312
15870,-18.6425859272921
15871,-18.16928388286566
15872,-12.076877384717513
15873,-17.16194395198976
15874,-11.611406224732029
15875,-18.472767155054065
15876,-17.353718092377086
15877,-22.141341827114122
15878,-10.833492365329146
15879,-31.797662638563523
15880,-9.585056089345544
15881,-14.535561272449652
15882,-16.08691350304306
15883,-14.673661027805775
15884,-18.876303308420635
15885,-11.882434722091768
15886,-11.602029010812874
15887,-14.86711950141784
15888,-14.39386156256966
15889,-13.634269839939371
15890,-12.899032231808867
15891,-26.603280044408965
15892,-19.58653545834171
15893,-16.91331036584594
15894,-12.932823326413859
15895,-20.774612224238883
15896,-14.184614337884254
15897,-19.210988037975543
15898,-22.311381530936337
15899,-9.736033368505957
15900,-18.73059458350464
15901,-17.36503881125106
15902,-16.06172628478854
15903,-16.199396325244752
15904,-22.07498786042848
15905,-20.457261253711103
15906,-23.27114221658174
15907,-17.168544026185042
15908,-13.109735865044625
15909,-21.48453606203789
15910,-15.852608068180198
15911,-13.489885890468502
15912,-18.073952168779833
15913,-13.953763782520092
15914,-14.5008261558426
15915,-21.965771887480102
15916,-30.273109699108772
15917,-14.440381445889086
15918,-27.55266888106662
15919,-18.262431967525796
15920,-19.469183459437993
15921,-22.370317567604662
15922,-27.773663580840083
15923,-15.557042911965281
15924,-23.86893014973439
15925,-22.984556992970134
15926,-20.25229967737411
15927,-32.805954750123384
15928,-15.06158450981627
15929,-18.261399189092273
15930,-7.240331803481505
15931,-13.920545399220279
15932,-21.278618466554068
15933,-21.545279480392463
15934,-16.936220323171646
15935,-24.00911006904891
15936,-9.963437099516879
15937,-13.151160361017146
15938,-14.694646733987351
15939,-8.734263481520905
15940,-14.296112696122655
15941,-20.850864036755258
15942,-18.045860817789027
15943,-19.579827336698347
15944,-16.028189566789333
15945,-15.303272815662408
15946,-11.671936209610728
15947,-12.77563091436458
15948,-13.148982788943604
15949,-12.981452447988223
15950,-15.413455379612897
15951,-12.386192290071524
15952,-11.26006057916624
15953,-9.372729498072315
15954,-16.43178085597975
15955,-9.639398044147296
15956,-33.73030864863744
15957,-13.916748690747331
15958,-19.02252589890282
15959,-18.14546393568634
15960,-13.479453281644073
15961,-9.720964141627316
15962,-17.83683889386297
15963,-19.63663969650796
15964,-14.620381236692229
15965,-20.538153075967326
15966,-15.005868003936722
15967,-7.788489913775416
15968,-6.352070158209114
15969,-11.888683870669034
15970,-14.596635902075638
15971,-15.620746921599839
15972,-26.05773321696482
