,Global (|)
977,78.52695253898253
978,80.17026061437073
979,77.12897948751007
980,79.49006112112043
981,86.15784708267238
982,87.32571267738813
983,73.26806190573532
984,74.48428362690699
985,75.6492962327841
986,72.38790342616902
987,70.96992110888309
988,75.32926605386898
989,81.30997808860013
990,74.94320266786623
991,72.69902910102891
992,72.51217117375202
993,73.8332886705167
994,78.02326461661728
995,77.5840338783675
996,74.08863742564657
997,76.62907835047977
998,63.17315851689174
999,66.26622790985245
1000,72.27536795835245
1001,72.70885944037586
1002,77.71338532905612
1003,72.35794680486948
1004,82.1407032165176
1005,75.19828035201341
1006,84.32796434200122
1007,70.63014594671608
1008,76.33748969689458
1009,74.22708714028406
1010,64.46051118263024
1011,75.09390809083789
1012,83.71408399736333
1013,70.15182625513397
1014,75.97404764292233
1015,78.97514625460086
1016,71.98954241816817
1017,76.44717403178494
1018,74.90060681045154
1019,67.56718477171319
1020,65.70400222345333
1021,87.3215897039803
1022,83.36219830960611
1023,76.12892770954652
1024,77.31945181465814
1025,72.97065891978625
1026,81.09476124258023
1027,82.33294902078147
1028,71.73368433881872
1029,66.8136738253594
1030,68.22368472939387
1031,80.50642339555854
1032,67.0288304663275
1033,72.06833599398803
1034,78.04978769910429
1035,72.9562191036077
1036,64.77954536488888
1037,76.65366888742064
1038,66.63482266257294
1039,75.362783020885
1040,77.76194623859419
1041,74.71077581386065
1042,72.63903353926528
1043,77.92366242523042
1044,64.67369373656845
1045,66.15935427975457
1046,78.25997698555854
1047,61.83800339682273
1048,72.22583104157282
1049,81.04992417146615
1050,72.79445400854742
1051,68.78740240807849
1052,87.1428100039492
1053,69.40633119482014
1054,72.38083794270358
1055,79.75229378582402
1056,72.27947393897034
1057,71.73414699184283
1058,71.2597442943243
1059,74.97602362128646
1060,73.24029033092721
1061,82.35932924835637
1062,72.10690030999876
1063,61.34677577272174
1064,74.0739318121551
1065,71.68223702192024
1066,78.24077588732672
1067,74.3412236748286
1068,78.2868041908904
1069,66.43098454337856
1070,69.09994385172882
1071,69.01355603290995
1072,80.24236853160936
1073,71.19060419094048
1074,73.51648012860723
1075,78.91882646016721
1076,79.83228147008518
1077,85.03006694456487
1078,70.60406359661053
1079,73.64720453459994
1080,61.98652729553159
1081,69.91358539639035
1082,63.146576322862174
1083,69.36291127957976
1084,74.01382963371773
1085,82.20217992440097
1086,67.7589598824513
1087,93.01489696510905
1088,73.12400231591774
1089,78.73645699339322
1090,68.29502903545371
1091,71.09396143998833
1092,74.28095282096115
1093,68.11861229596202
1094,76.91529629663215
1095,70.70543565246176
1096,72.38236321052722
1097,73.59262842202119
1098,80.29149698781094
1099,71.80810793867788
1100,82.56293973889456
1101,73.40135962705025
1102,76.53080580131004
1103,77.37385388813287
1104,69.47602869598708
1105,82.25998357441203
1106,67.6650654835873
1107,82.44257850503591
1108,74.19014858353052
1109,65.32899017211615
1110,74.98983050530074
1111,75.36016221017245
1112,69.9478522287252
1113,73.70195844339752
1114,65.12257400723104
1115,71.48770518087386
1116,69.38635808576424
1117,74.99164933267558
1118,64.31794245298825
1119,73.18679685517945
1120,77.01985748904949
1121,69.19619397220376
1122,71.1669505989503
1123,75.28303042920324
1124,74.34393915907144
1125,71.12931362978232
1126,66.34302322946913
1127,61.76546175790097
1128,66.81968736030252
1129,72.7789675514788
1130,70.3814315226619
1131,81.3379576784755
1132,72.94483230252938
1133,71.04235704866998
1134,67.64720772321314
1135,75.46719935567124
1136,73.33097453759167
1137,69.0421598422512
1138,69.43506467636963
1139,78.98518500916049
1140,68.74506294979894
1141,69.38426767506198
1142,79.6619646093368
1143,72.34673141930809
1144,64.14144600015693
1145,68.34108075076816
