,Global (|)
1224,11.639213850817127
1225,42.085793446278934
1226,99.18071830551861
1227,92.32112398100362
1228,34.176659024734505
1229,1286.0708379691894
1230,31.890128927060164
1231,215.38945515349
1232,17.397877075584066
1233,154.37066583934387
1234,289.71772617235627
1235,102.89637453942684
1236,13.868046453960543
1237,20.1854291673921
1238,37.49374259632649
1239,41.67660236982331
1240,12.577825571500465
1241,35.952443697631466
1242,214.16513057384824
1243,88.67682603574755
1244,43.1985509781671
1245,131.1606774029971
1246,43.41882743376503
1247,502.6066253341807
1248,42.92176867592811
1249,10.245854673239004
1250,21.05473998973077
1251,10.787155159578587
1252,43.06769107340934
1253,17.488683915224918
1254,20.384808714686592
1255,9.311030254550081
1256,407.9908326262221
1257,435.927528024793
1258,24.202846342401727
1259,27.949631951351606
1260,25.401140562068008
1261,181.81407748505148
1262,28.142619863069644
1263,40.75534361242105
1264,763.6099430437982
1265,19.9017594699651
1266,134.04748473315053
1267,41.75038735398368
1268,16.766337525907495
1269,22.202461314874057
1270,123.52979073295656
1271,23.726298136149556
1272,23.82762274849444
1273,85.42551551504641
1274,17.035787444000647
1275,56.1906766473552
1276,9.651132283843843
1277,53.502300019526565
1278,26.67593394568903
1279,46.0161107565752
1280,43.479110856668015
1281,28.970060216127784
1282,72.70712631689523
1283,60.26188799248693
1284,26.42469769156322
1285,15.780488328990891
1286,61.956868343201855
1287,35.64067534587894
1288,13.610232007412806
1289,21.194248238195854
1290,56.56226943871639
1291,31.79115160003554
1292,1576.580750272638
1293,75.04068313442019
1294,41.04698671813019
1295,102.88890883339268
1296,28.43306918844211
1297,343.55547291644564
1298,19.877494300762717
1299,25.610053948092993
1300,66.82908935149489
1301,28.62923953299437
1302,50.34817239539201
1303,35.928204654594026
1304,15.559422604095582
1305,75.7041950571578
1306,52.892523941422546
1307,37.53956058248152
1308,19.92970304558605
1309,34.088129936371935
1310,21.97736511427896
1311,1477.0859143769742
1312,90.78750820030004
1313,320.1396689233294
1314,15.071038619419838
1315,346.66326928669133
1316,27.112505530058662
1317,44.722117420396685
1318,27.54144415850094
1319,56.98591655197711
1320,38.418316253886324
1321,262.49825343762177
1322,169.21093547882927
1323,440.6577148804108
1324,38.762726047928716
1325,21.664377399662133
1326,77.41263498588864
1327,34.40208237937301
1328,27.89444369547664
1329,303.5679542223851
1330,189.1611827924305
1331,30.675005624673624
1332,310.97403094942524
1333,164.16189273793907
1334,34.138924370694546
1335,13.412565972241678
1336,38.5518221791488
1337,12.457655164035613
1338,89.1777474483228
1339,521.0548532487219
1340,1119.96059275553
1341,46.465505235440745
1342,89.54643921566489
1343,70.22443882276478
1344,456.36672556125245
1345,22.20499949244727
1346,29.355272879445355
1347,101.06749659240766
1348,331.42863121043206
1349,182.2094452085377
1350,221.7294671641931
1351,17.339177959483944
1352,15.546675221544755
1353,517.5127678845004
1354,108.14152622646778
