,Difference (|)
15097,5.584668023299647
15098,230.79687822751325
15099,5.878325845836011
15100,30.937682417413914
15101,162.8208606086091
15102,7.491537059993699
15103,9.901323238954623
15104,18.622732613606402
15105,6.574294772239596
15106,41.92090605134164
15107,290.38746308852353
15108,6.574314111324822
15109,617.1525713834745
15110,26.141551328004635
15111,21.17365852968715
15112,18.50253107066453
15113,5.042616505323186
15114,32.5318601667047
15115,13.436281285667155
15116,22.18708693455214
15117,7.175857702218747
15118,8.10405799286038
15119,7.023530404081608
15120,5.378832876716856
15121,99.72890888279004
15122,26.448411918305553
15123,5.6407593773400615
15124,17.445764509630596
15125,25.447806778553357
15126,9.55044314178245
15127,7.470615505373428
15128,26.644050995972233
15129,6.027157741457059
15130,18.41241453217464
15131,27.426196543717605
15132,8.638041850853082
15133,17.626386122902055
15134,8.10806863842599
15135,15.90664264500331
15136,11.461343743264022
15137,27.754071168829142
15138,4043.58319110525
15139,13.84240142281886
15140,5.108008267894955
15141,7.84205694730228
15142,8.502461079852335
15143,17.135539594489032
15144,7.166298550447417
15145,543.0373508121507
15146,5.244018531438509
15147,24.514620851313687
15148,8.224123423723649
15149,24.2789134267885
15150,7.771992464857397
15151,67.75558369590115
15152,130.1094243177238
15153,35.76846210302883
15154,22.34135539582894
15155,9.467331027692255
15156,9.695578970707668
15157,332.66730358012643
15158,5.953884713469432
15159,7.1836540469253185
15160,26.53674390702402
15161,11.972113497893702
15162,98.10840120266575
15163,6.785780585169661
15164,10.878808854858782
15165,37.741706459103995
15166,22.49568086908172
15167,39.25813737806641
15168,133.7087932893104
15169,9.665492600399157
15170,156.71754976925794
15171,47.09105828911235
15172,51.265787250274045
15173,7.679787897561639
15174,5.149707582270129
15175,12.197586147628044
15176,19.853917386785202
15177,10.181773143083436
15178,9.889847637008977
15179,19.528667592996097
15180,64.69972484368404
15181,8.171513566576737
15182,7.120483565343179
15183,241.36514199347215
15184,201.44936642972957
15185,131.4564791331789
15186,56.38612834424049
15187,46.36518470355959
15188,8.0240834083549
15189,13.225485955225306
15190,6.0417252209210845
15191,7.1596908415298985
15192,7.057791102137193
15193,20.82941795033359
15194,13.686238140402395
15195,5.88375587263771
15196,27.576100899153523
15197,30.58204098044613
15198,24.574054669634116
15199,6.330203392044224
15200,41.38982441289819
15201,12.247156039470633
15202,161.61006120147007
15203,25.34496667661629
15204,14.3654369413908
15205,6.879533292154719
15206,18.455108486731223
15207,29.480491443234705
15208,435.5490910403293
15209,6.335455863778301
15210,34.264288833942715
15211,23.259249611877703
15212,4403.4144924479615
15213,51.54487540534265
15214,22.039841791000256
15215,24.078182646542814
15216,6.2781163890721405
15217,1142.3050810869124
15218,88.58965729734985
15219,7.120918307422671
15220,50.749188696508504
15221,14.37428100623321
15222,20.325959585189203
15223,7.848052222819513
15224,65.19273562017939
15225,137.37174608583538
15226,10.814181858278152
15227,21.691806332637295
15228,14.559559554614985
15229,6.283437884422367
15230,11.438840136342474
15231,16.107310516981777
15232,5.353706972868344
15233,19.843131671315398
15234,47.6853530485514
15235,44.05129225728051
15236,36.190078670572774
15237,52.00452164570868
15238,10.534130821651106
15239,221.00171176092877
15240,38.286326125299205
15241,9.956249880359996
15242,10.73295546863241
15243,15.227535115236869
15244,57.68681104860689
15245,7.676249702776724
15246,20.882689233408623
15247,381.72994533175694
15248,12.697958161887197
15249,14.571201967500562
15250,14.766581632217243
15251,18.463530770438286
15252,16.20659363985993
15253,5.998542296881178
15254,15.6584125223937
15255,31.060879755987287
15256,7.926875402644728
15257,9.551712504567051
15258,83.51676754130439
15259,13.856671027636885
15260,14.05193658952623
15261,7.380031233034643
15262,21.52577624641373
15263,13.345747199919362
15264,327.26655975231375
15265,159.6012755028107
15266,33.418219235268424
15267,8.814593527333312
15268,7.270853566583035
15269,26.793193662017636
15270,10.478666702615426
15271,7.063362978578972
15272,57.80206495933453
15273,6.635701982514803
15274,6.642201487460638
15275,10.420377832055069
15276,8.926407988919449
15277,102.28242563850912
15278,20.69198547356128
15279,33.03375204050591
15280,16.784833382543496
15281,52.506572808664295
15282,5.890737529873764
15283,16.72311422496721
15284,11.146259040583093
15285,30.442306957176864
15286,587.5093830326183
15287,6.422145745597692
15288,5.288973554708568
15289,10.451288479116998
15290,19.870013593832056
15291,46.835517292464715
15292,18.11409247773419
15293,6.3143560232796645
15294,117.83448485864767
15295,5.35571950165868
15296,42.45638357770078
15297,93.52761496947436
15298,987.9096517420323
15299,19.86411903507314
15300,12.069517659914167
15301,120.66324047703452
15302,11.942032926044165
15303,8.421688573056768
15304,23.5791880445176
15305,2418.9464024817453
15306,12.598180024059962
15307,24.39239681644144
15308,22.00139797207027
15309,8.573336268524491
15310,12.303932378824292
15311,6.781664590273602
15312,7.282234444366629
15313,48.51343908243756
15314,31.374293341540266
15315,5.2416529632695275
15316,12.17990723821543
15317,21.95892430187994
15318,4.673701209952669
15319,14.435739271690155
15320,8.989261775488313
15321,19.583507727849423
15322,27.33611260103717
15323,8.919573321618818
15324,47.56172098770755
15325,6.149949914616279
15326,48.096532392225924
15327,5.454384513244698
15328,7.922361665126866
15329,5.154830800988905
15330,6.711332213328103
15331,10.82812363371009
15332,112.57952306411214
15333,30.344502723964958
15334,17.239416264429497
15335,26.01858121573577
15336,26.572793407979656
15337,10.91620139091437
15338,8.46319780005383
15339,6.080694323281519
15340,10.846768502372127
15341,41.94945148131564
15342,1726.9416209117564
15343,107.33249229726108
15344,82.57540520548591
15345,1726.2397947964187
15346,38.760850378976095
15347,71.45613725492805
15348,11.996288997034604
15349,3378.3757746339606
15350,7.687165193797289
15351,78.03572993561569
15352,4.874357807879775
15353,15.626688147863875
15354,21.556007930134538
15355,85.16196490939157
15356,7.25112396467954
15357,15.561454230294007
15358,8.115084619733167
15359,60.633468779101804
15360,20.44174790822326
15361,15.07712351346769
15362,5.390093778324461
15363,12.63707580182677
15364,15.332253145456896
15365,8.033634900494196
15366,5.892303949677877
15367,13.073505519267975
15368,17.08390150604262
15369,17.564876955856167
15370,17.798584584655337
15371,9.36896172081958
15372,9.26830130115471
15373,40.08192428216208
15374,12.113342033165694
15375,41.008489828552314
15376,24.54982929414231
15377,6.422733090019698
15378,38.12485186006707
15379,4.77103784575694
15380,6.171456226752479
15381,8.551808394705853
15382,27.212576399865974
15383,6.9511454914563044
15384,5.002033438303905
15385,7.3797107395457715
15386,21.717889261356905
15387,7.455061927270091
15388,10.202735741074253
15389,67.37803327915104
15390,21.433520176879306
15391,13.890218676761425
15392,28.31189246986698
15393,68.83755729653609
15394,18.857364698166126
15395,9.953210407913655
15396,8.255878768832027
15397,21.146443569169353
15398,10.739721635329545
15399,26.695771289849457
15400,333.8437090755278
15401,12.851892760650461
15402,4.2042719067954035
15403,79.78224212628848
15404,17.373229268829196
15405,4.785956042024658
15406,145.29492743405856
15407,14.183469731865209
15408,33.57407892463981
15409,41.78434036486438
15410,7.10493172080564
15411,20.293718739389796
15412,17.430007663997298
15413,5.692313940201237
15414,16.814779787238532
15415,186.63778189116277
15416,5.765697601575602
15417,23.898244922487724
15418,20.278693740529278
15419,9.90415975004205
15420,16.337810763310912
15421,28.167061002271087
15422,192.26394740332236
15423,46.4148069438379
15424,5.470720030156925
15425,74.80002665660679
15426,81.12863916303422
15427,12.883659138919663
15428,15.362520246545625
15429,104.67981426929859
15430,7.859969981683796
15431,10.724677339689464
15432,55.568539630303
15433,6.320079767494826
15434,21.0170763882926
15435,8.577782018658276
15436,57.19081741509488
15437,11.390721894277796
15438,9.632357238940012
15439,7.268050963494261
15440,110.40093330336182
15441,29.093167802501668
15442,38.34177355711927
15443,48.24550620974754
15444,6.31937072733118
15445,105.36310030972042
15446,37.04864999607777
15447,12.886274942297701
15448,6.653896855802557
15449,5.761429154397852
15450,12.124594957970388
15451,12.563251606181662
15452,4.598294456937135
15453,7.734197088959658
15454,22.735454048780856
15455,8.687659480072425
15456,7.024457426750744
15457,7.1328889776622235
15458,18.272752248627476
15459,45.07017679576458
15460,39.94938130159149
15461,13.393353958337498
15462,17.7765110511341
15463,62.4813947553936
15464,111.86851681717035
15465,48.493134476737666
15466,10.170867838063476
15467,6.534184911355413
15468,5.403365576878946
15469,7.162473461274592
15470,13.576290280299201
15471,351.4824633661551
15472,7.291749276414444
15473,15.54441919093671
15474,17.145538295845522
15475,25.043162166369573
15476,121.6279772528007
15477,9.058406107902725
15478,81.41650419794351
15479,21.113869311494497
15480,7.2953289640457335
15481,5.664604462657035
15482,28.19201617073951
15483,19.690860892963045
15484,15.659662681748324
15485,6.417559617221029
15486,22.480589142479875
15487,22.924473472334817
15488,12.119737269352758
15489,7.148353307773354
15490,27.823002785520377
15491,7.652475625591404
15492,119.66537537321356
15493,4.735791727296082
15494,8.099459545209378
15495,125.50697724923512
15496,20.31140777132874
15497,14.019691642617623
15498,350.759220209904
15499,5.365011923781015
15500,8.481943836847591
15501,15.464637466992501
15502,52.56067307660927
15503,20.470608280634103
15504,5.789890160628547
15505,28.286427538295666
15506,6.811709846151186
15507,15.118349579475593
15508,224.82145526500003
15509,19.970695023647906
15510,26.076417448864536
15511,6.568454029231285
15512,41.76316867305952
15513,6.655413119849603
15514,17.657768286102915
15515,129.21615136028558
15516,9.511523703913841
15517,19.77702184028934
15518,82.2860595448886
15519,13.53844549667054
15520,27.404003741849213
15521,314.8728644987696
15522,66.00405050350612
15523,666.2441123489501
15524,30.589223234172113
15525,45.780371130378775
15526,36.25780781805325
15527,61.577021571081104
15528,35.15310714234699
15529,7.015919736590862
15530,36.0519460803806
15531,19.47665726122271
15532,20.3005530966331
15533,13.433609821500484
15534,260.08415716987923
15535,28.524973103639507
15536,19.062735438530243
15537,81.79781964915338
15538,14.366989517663468
15539,12.643089925827422
15540,21.935108046818637
15541,88.80453167402516
15542,12.712053603731315
15543,103.38512760156962
15544,36.41959332364933
15545,53.428844639989364
15546,97.03215139052696
15547,9.72199015683012
15548,19.960372632304868
15549,6.764879814371722
15550,23.455547178765812
15551,42.47814706277919
15552,133.64070700900368
15553,4.922343655168998
15554,17.44414734475428
15555,7.341741391868889
15556,14.696280756965125
15557,245.23231082722816
15558,336.6005698756024
15559,19.62754670950617
15560,102.9625878916379
15561,34.47107434932955
15562,12.670479996818345
15563,19.470917915984938
15564,14.061887138728872
15565,146.89910220100833
15566,17.638426997430347
15567,9.941621564755074
15568,5.0580061189544105
15569,47.31475196898411
15570,18.218535916237062
15571,13.327998923084024
15572,26.502550729636617
15573,508.13319744135794
15574,9.202394560309816
15575,29.880636505124784
15576,8.851764914986381
15577,9.618125232905522
15578,16.097555838685786
15579,90.56969717904886
15580,17227.61471361834
15581,9.54409823044127
15582,100.03730314485988
15583,10.551536424910417
15584,91.13748726480382
15585,5.884322537941681
15586,4.8317028983346075
15587,18.773530870943066
15588,30.467836441429515
15589,92.60201948360411
15590,25.0706682321041
15591,31.1425856120438
15592,6.088653645295905
15593,4.692197902300245
15594,5.170407179871918
15595,23.655637046712634
15596,6.110262571158124
15597,26.46936330843735
15598,11.880643497938014
15599,685.7872620039597
15600,19.59920571397956
15601,7.585512272550188
15602,14.19107061867446
15603,88.5538230679169
15604,5.466701771456607
15605,21.816622622141598
15606,14.984668759177392
15607,5.916818110006565
15608,50.92797388059046
15609,532.3655584589629
15610,36.21534173514461
15611,66.70704690361366
15612,53.108863644526444
15613,17.21178434532799
15614,61.96592196355488
15615,155.15363835398824
15616,6.159907931646715
15617,152.865506759187
15618,46.869756036591035
15619,12.48753250625952
15620,14.923207960775947
15621,10.541630504920635
15622,397.9144300135176
15623,8.287874645481418
15624,9.208727212881943
15625,17.1105198987161
15626,11.391649757637982
15627,5.353182440497627
15628,12.094586173335296
15629,233.49413640817724
15630,84.2772996456624
15631,6.909176505258207
15632,162.9765770372817
15633,289.2680844902481
15634,8.580432095288579
15635,4.632277248962154
15636,36.54441634660116
15637,77.18361389166554
15638,4.935141265285453
15639,38.48621686164341
15640,21.90708916508866
15641,24.306762058210488
15642,46.767150134668455
15643,13.414845961148831
15644,68.5489816487576
15645,9.557945537546132
15646,63.851065859949124
15647,23.291270552068728
15648,8.443493928480816
15649,11.408608313307424
15650,6.85936131272873
15651,18.670120199294807
15652,10.163718000305648
15653,5.570973513638653
15654,66.16213811355131
15655,32.45325791236804
15656,58.23975844890432
15657,42.172357519493836
15658,7.516230285475582
15659,10.84820209605506
15660,7.161448618150778
15661,5.581849118594052
15662,48.979986423627956
15663,18.41637810441501
15664,92.62748445405697
15665,8.827184610439751
15666,86.21537025884686
15667,50.03496715649741
15668,7.175066228575078
15669,7.019310039491256
15670,5.890037966205055
15671,21.261301480293668
15672,19.297945672492773
15673,4.82015167567612
15674,26.491621265773865
15675,80.27505455658505
15676,6.7562976103043555
15677,12.229196461068321
15678,13.655866892897505
15679,7.679601896858956
15680,28.10172273381244
15681,6.417368588529253
15682,5.179974283133052
15683,19.09188755098436
15684,65.61165560810318
15685,5.874039589745197
15686,73.29013126932085
15687,43.68475269750329
15688,12.455484778212776
15689,188.26104764417295
15690,8.354419281173646
15691,12.045215229919593
15692,13.4184156347705
15693,37.53007638685669
15694,14.300580105532596
15695,603.018236250177
15696,5.410341900046438
15697,89.15549168516235
15698,7.221779291549901
15699,105.82815967827946
15700,270.4464235500079
15701,186.0157460831402
15702,38.19835207966967
15703,42.28746741075139
15704,14.527545646106809
15705,8.268986969767948
15706,16.61791169848257
15707,10.907336829503175
15708,30.081271266007473
15709,6.189440578767353
15710,8.441124702187697
15711,20.751262552505143
15712,48.5435036851634
15713,10.983541238947586
15714,22.738386944599245
15715,112.79957370453067
15716,34.6078446382534
15717,4.930904739039834
15718,5.851871913528129
15719,11.999911967345005
15720,76.93699681904701
15721,20.53986342312955
15722,39.27299665019184
15723,18.033062607698703
15724,14.13647129983548
15725,73.83797592047388
15726,6.541600786747938
15727,53.53200674007613
15728,8.358638239787027
15729,85.95083092956405
15730,5.356056135061005
15731,14.49780082095763
15732,145.13198745275378
15733,13.122726113695066
15734,5.817326148770457
15735,8.118926080324966
15736,56.28499280461404
15737,7.2828666515470415
15738,47.16758076449298
15739,8.975213058792784
15740,5.7448542057846295
15741,8.231193394766008
15742,9.839658418805035
15743,9.16710953666402
15744,24.163618074435234
15745,11.809347350106037
15746,34.95577176238918
15747,11.994244773184176
15748,1149.5665047142443
15749,1064.6398799569026
15750,9.888147519977629
15751,2650.823791674626
15752,20.92201478914328
15753,4.656797194065076
15754,55.65105759182615
15755,844.0084329965443
15756,8.62311460272019
15757,18.5338697862549
15758,42.41305367578982
15759,14.58635823113956
15760,13.590913937270228
15761,4.921019655289797
15762,117.22369388880925
15763,62.432837934194225
15764,9.829899330465055
15765,20.974893850825417
15766,33.01366295327072
15767,6.787827340515658
15768,10.866712903490326
15769,70.25204286784414
15770,15.043344167322314
15771,6.3142645328457325
15772,7.99632343831587
15773,15.519726973094036
15774,15.96996436010697
15775,9.514961576090288
15776,5.485607312173771
15777,27.273404130677438
15778,24.100449972384922
15779,19.83817188043549
15780,14.391124164035311
15781,64.33397136470346
15782,9.058864768828665
15783,11.681439702082448
15784,29.137860837144995
15785,63.16099052247986
15786,7.926278839102711
15787,41.994251390479725
15788,8.85493006167376
15789,40.53343488795434
15790,11.845499364335026
15791,54.25906228277266
15792,37.73535295364104
15793,11.164510356606236
15794,8.573453774232346
15795,8.265341194275425
15796,14.027940418348212
15797,11.119083018741625
15798,29.958891063262215
15799,24.620032304692455
15800,6.186866418622819
15801,18.791018822480318
15802,8.857348276416912
15803,7.507840284919682
15804,129.6229945926111
15805,7.322763547188234
15806,11.178261451529945
15807,19.8050677321349
15808,9.64442958618987
15809,26.79975672072794
15810,32.33063801116546
15811,31.29608446260162
15812,5.3351858717308716
15813,29.51432984473451
15814,5.584708958480192
15815,7.005521105221368
15816,40.71271988850672
15817,9.182755539938029
15818,20.000721353298186
15819,28.594700806741702
15820,41.61811189078292
15821,77.61996934157452
15822,10.714294819841697
15823,769.8563545142537
15824,14.68357783439789
15825,6.045156875197455
15826,9.007511286267746
15827,10.463948563227728
15828,10.839719648226392
15829,242.40517361475295
15830,8.447348870589767
15831,657.9733862547426
15832,17.902919253685077
15833,15.709453253570711
15834,5.8401146583686225
15835,79.00640225796245
15836,28.342092195285392
15837,4.556096942151737
15838,14.634273909066259
15839,29.171734006354065
15840,5.844634274388038
15841,31.79333847037255
15842,6.32388642110535
15843,21.70038814194469
15844,27.675655324676256
15845,12.64497067784244
15846,6.598184739580449
15847,23314.32894712191
15848,13.466931489917588
15849,23.444097213248376
15850,82.95709620889517
15851,6.169209625604367
15852,44.86098408483369
15853,98.69099840917188
15854,152.04524203127295
15855,23.793627871410497
15856,21.73653808048915
15857,130.6158526628391
15858,47.87971015473872
15859,7.701969506009725
15860,30.34653279058848
15861,13.248863863443763
15862,5.760234165830473
15863,52.89664665952362
15864,6852.443606183928
15865,7.126662695614493
15866,7.143585750457813
15867,34.754966916798296
15868,72.69988690038915
15869,10.673787570014442
15870,9.177027596394224
15871,11.984377443717573
15872,6.296551087757503
15873,12.436893539385098
15874,7.224913966575586
15875,23.125891305677033
15876,30.143269341090907
15877,52.357843005640945
15878,16.745156888636867
15879,413.4786486502723
15880,8.256561365208901
15881,14.744412485868967
15882,8.494756083600151
15883,8.590587840142936
15884,18.250918148892794
15885,6.359310506946662
15886,8.57172019621977
15887,5.859332460710759
15888,6.141660670347116
15889,5.361609516182052
15890,9.15646776155549
15891,97.73097594479553
15892,84.40431384727042
15893,6.596328845583027
15894,14.353495115902785
15895,8.117764546290417
15896,15.713866199952081
15897,39.771944977020986
15898,16.40515725360894
15899,5.476598878628588
15900,28.978782878534616
15901,21.15851068106228
15902,9.293990934772031
15903,12.19097454614453
15904,12.297497167428684
15905,36.05622314744871
15906,58.34010904583772
15907,10.075354236463683
15908,20.068294282919563
15909,21.237110095053662
15910,26.032753284239877
15911,13.88283478735474
15912,21.077402981674766
15913,27.048941035116904
15914,10.913731569988665
15915,26.248407399252354
15916,128.57912724591935
15917,6.501972666631775
15918,135.98219080524598
15919,22.798063222524075
15920,63.768558112199486
15921,203.26780002434225
15922,426.5325582399105
15923,17.220914271304892
15924,137.22371631384598
15925,32.82670264462484
15926,13.45958736755642
15927,183.14343607602805
15928,35.02614543862861
15929,385.97665165691484
15930,4.507898106596639
15931,7.751236675548749
15932,36.617806980784565
15933,16.01199346558445
15934,16.565646225016902
15935,66.62356660438049
15936,5.178957615148272
15937,8.401762275316358
15938,14.067172295875002
15939,8.745272929725322
15940,92.80043218017028
15941,202.55358310646992
15942,18.06627506281387
15943,14.646338068102995
15944,25.848167931920294
15945,30.79891379282251
15946,6.280426184005558
15947,5.223959223822696
15948,8.17454756352305
15949,5.778645810698705
15950,15.872582042392215
15951,6.108489403687417
15952,81.27546311191192
15953,4.411478907582063
15954,11.036820719734374
15955,5.427428058400398
15956,175.5977722729291
15957,5.9368301876826015
15958,58.3404756949694
15959,27.94385200999961
15960,10.396038221299529
15961,5.142116651004453
15962,21.96698802027438
15963,140.7832564955482
15964,7.423432030489755
15965,90.4664385353064
15966,9.571304779371072
15967,4.821773007888683
15968,4.667551923187597
15969,10.664764788628903
15970,7.688221421719322
15971,9.530286948495435
15972,57.14320057047292
15973,5.505324359609056
15974,31.91955857583143
15975,94.02663598891598
15976,7.446149791879383
15977,33.497903053203224
15978,8.923244538699363
15979,5.178345784721257
15980,74.02290992704775
15981,22.021201619976797
15982,6.026560641279275
15983,44.28886788127017
15984,35.03277023823703
15985,88.0454182067065
15986,28.751097079512753
15987,54.61665521454136
15988,55.19105958792316
15989,8.305558687695736
15990,6.800675454885235
15991,6.649705424906
15992,13.857350092144763
15993,26.162916119832083
15994,13.741515403223941
15995,46.48208276616868
15996,141.831800478579
15997,13.428398006714959
15998,8.715727821759861
15999,15.457451107132027
16000,32.16046010180612
16001,35.254862030130255
16002,7.946924690438623
16003,10.451016436028896
16004,22.81792564390453
16005,9.453067718735028
16006,22.068514186974816
16007,92.10547237637499
16008,8.905973454652452
16009,18.361532071911075
16010,190.4592550446946
16011,458.7709627483511
16012,56.89261027025952
16013,5.116037874575395
16014,79.01487812083218
16015,11.686567334382733
16016,72.2084623355144
16017,9.282225380036232
16018,39.47635571569803
16019,17.716358957019285
16020,231.22206743252693
16021,60.30233478307569
16022,115.36088308276298
16023,6.188225734480621
16024,33.94075188330274
16025,17.307437442068316
16026,6.2148960584057145
16027,7.069610159515543
16028,11.302939598742102
16029,7.51134546232678
16030,8.237908603501467
16031,19.44068097576908
16032,10.490498504094626
16033,16.05532403615219
16034,7.200467135533229
16035,385.1682959432026
16036,33.014151956522284
16037,9.992105657939428
16038,11.178211305489562
16039,6.11870951059928
16040,17.786248792068957
16041,37.25691750923666
16042,13.25090214079893
16043,9.08800853210931
16044,15.714247111062791
16045,14.9783421965429
16046,11.296593675678036
16047,7.868103042760914
16048,5.830689217313715
16049,154.83194590103878
16050,121.43886449499519
16051,9.979926518605884
16052,14.74578902034485
16053,17.35993116340255
16054,76.0038604851536
16055,5.399200255240691
16056,85.24161163777927
16057,64.89221771897216
16058,11.700345457845817
16059,25040.921173221665
16060,8.81670049127336
16061,6.246786599179333
16062,71.5172716024221
16063,5.555504094122217
16064,12.281478779709317
16065,6.257588570146953
16066,118.5896269129239
16067,8.499589779196713
16068,24.574173166236335
16069,5.965543437033354
16070,5.095866875273411
16071,4.928866998679078
16072,6.103618576163912
16073,8.576112815940185
16074,62.24090512117572
16075,5.3612744220364705
16076,8.29695995809527
16077,260.12115993652304
16078,6.713890282406775
16079,93.30173488291501
16080,21.787803409133883
16081,144.5281718234913
16082,23.988787767067453
16083,23.65758135704491
16084,6.4556796136353185
16085,65.9871150887384
16086,9.640220317326104
16087,34.97338271981858
16088,23.33194380862432
16089,17.371618491396273
16090,6.172308021957909
16091,18.150221584829957
16092,165.1480288175942
16093,33.88173030928821
16094,9.732695132440101
16095,61.5614301318592
16096,5.858941407016386
16097,18.63567195230826
16098,32.559656741709844
16099,17.449198823442213
16100,8.323578141642729
16101,7.588040158412754
16102,5.2501674797152
16103,4.872396341425583
16104,448.40112269646215
16105,24.403048935120673
16106,6.029516177875014
16107,20.151787404462212
16108,51.846639096413064
16109,13.339601864270671
16110,13.344332182188644
16111,8.861199820055973
16112,182.72567604514262
16113,37.27738066189136
16114,27.69086284679563
16115,18.286977198687534
16116,34.649169581306126
16117,11.575806322658506
16118,20.591653539175887
16119,17.857742299027883
16120,102.68539404111056
16121,11.13128263836327
16122,15.60640363478461
16123,13.14924764559739
16124,29.549308380797317
16125,15.155396440523928
16126,20.660151350613358
16127,14.736209019448584
16128,39.38682674614147
16129,42.488950987494675
16130,13.770287377671343
16131,6.355913965146706
16132,10.962765534223283
16133,73.70067121359797
16134,7.866203356117666
16135,10.376909960267442
16136,230.1504846909989
16137,15.217465391585309
16138,21.2349781377291
16139,26.564120416967835
16140,71.0230895486649
16141,18.455380328378183
16142,23.68982541423015
16143,38.35770693342093
16144,249.9141268127941
16145,10.338163144580445
16146,11.662092658410806
16147,31.73715142701922
16148,105.81202397990211
16149,9.536976191997443
16150,24.833179400005452
16151,54.42469782272832
16152,11.115151629689628
16153,9.591023163298939
16154,81.3645288593664
16155,8.23312330975135
16156,11.153411823594178
16157,354.1703912392298
16158,9.86124567649487
16159,6.534867507362275
16160,10.776635569618254
16161,161.99704823767715
16162,20.448416595881802
16163,75.71205225881646
16164,12.548882061457787
16165,158.95458402896398
16166,19.208858936324088
16167,8.372135572471738
16168,8.506437207367103
16169,16.210325688971963
16170,10.929558923172966
16171,109.30148856870692
16172,12.895058624161601
16173,18.922952946787078
16174,24.49458875207374
16175,44.21233813338395
16176,14.019282908657962
16177,16.731840963282664
16178,6.658049816297695
16179,5.103191194160723
16180,71.82781790606805
16181,29.753031628719903
16182,15.81160265665346
16183,6.051623870827371
16184,6.641655799174791
16185,18.22192555609373
16186,19.358769676647178
16187,169.39670639172363
16188,132.42325753684526
16189,6.720007769749557
16190,114.79243822200894
16191,53.96837597930813
16192,56.89064865414892
16193,59.386682451909344
16194,30.510313450873994
16195,40.18814824772157
16196,14.787669797215928
16197,15.760126674772332
16198,13.426241625278012
16199,9.133151119443703
16200,13.010852510854127
16201,14.86211209637325
16202,5.750697667880149
16203,19.6301252886979
16204,8.942272297049602
16205,5.993847687979748
16206,14.20707518578269
16207,108.252885172012
16208,12.183458023185905
16209,39.870103296202274
16210,4.866445627524245
16211,9.677615566663729
16212,54.59541476599703
16213,25.176281395619757
16214,61.12764373099055
16215,340.5020739133363
16216,10.124441522574552
16217,10.971117520420371
16218,9.7706688784463
16219,18.2741605152084
16220,40.916350754886665
16221,49.386435283756605
16222,12.39438139964395
16223,13.109116119976498
16224,9.818084429471332
16225,6.936531652622888
16226,16.23324538539936
16227,28.1429759479369
16228,21.309505290203692
16229,6.257505980539439
16230,9.099976969942047
16231,39.166153364346975
16232,12.825797574820731
16233,10.063801396673739
16234,22.853215977888095
16235,21.93087400750436
16236,87.61493113750285
16237,681.9447402071871
16238,13.723133421047855
16239,15.57305520432555
16240,9.117071035726916
16241,23.063010182247897
16242,50.98278253873212
16243,6.024091600328997
16244,36.65920842987229
16245,20.68181897619589
16246,145.11943464814644
16247,9.758060301364571
16248,7.363708445327642
16249,124.57284686365394
16250,73.64641685215348
16251,43.39064882177208
16252,7.117187031307174
16253,43.00453467418757
16254,11.449317448136062
16255,9.957838489812081
16256,10.67476721984868
16257,8.726462874368991
16258,26.616564676158987
16259,676.4811511380045
16260,57.29935040898096
16261,8.868680282267196
16262,121.50970384916393
16263,3939.193689419669
16264,231.35908656551223
16265,4.22936408518336
16266,48.82699339167652
16267,67.4211002210633
16268,10.981637632498243
16269,6.38694612982922
16270,175.18618915042222
16271,14.46464626336447
16272,8.828910733886506
16273,24.097317994953467
16274,31.869962584766924
16275,10.428306023980173
16276,87.36499742078719
16277,8.708515823217338
16278,5.892680206038727
16279,4.425408155193474
16280,15.763725867958541
16281,320.7120012906871
16282,14.057032893176268
16283,7.255372170515733
16284,11.808871826911519
16285,101.50314079176023
16286,28.669495347773044
16287,41.11964925216522
16288,21.29599477790365
16289,23.908931834257817
16290,735.8509009765729
16291,6.466287728349339
16292,17.37502261678727
16293,77.75082472361737
16294,5.10100687773932
16295,142.8336223931738
16296,17.816327921649748
16297,4.622264304362623
16298,7.22287397258762
16299,24.37626085833841
16300,11.138654989856569
16301,23.561694933348033
16302,76.48298948076354
16303,21.78916298779348
16304,7.241213945591142
16305,16.137211187844926
16306,4.962599091508595
16307,6.818011445275533
16308,4.716681105580349
16309,17.831298735603504
16310,11.329316400974005
16311,10.33150192829594
16312,8.769006192879413
16313,25.618151161676934
16314,17.655120376339525
16315,25.512367182523526
16316,39.607923718000166
16317,36.250372528875346
16318,65.90775679454185
16319,8.322832351734702
16320,31.58167312798034
16321,6.933914265624109
16322,19.068951092619244
16323,571.2535464296585
16324,43.061270640639236
16325,10.827400298455306
16326,32.490664393266904
16327,12.082549384264022
16328,28.836123473758022
16329,29.232604618195424
16330,41.16999012826675
16331,6.7304805124953635
16332,29.17523075784544
16333,657.8832473488247
16334,330.5034541444141
16335,7.65850889639259
16336,10.222068882718588
16337,7.764297178940093
16338,19.23502321860411
16339,12.47419000527286
16340,8.225316492384014
16341,43.493657136639015
16342,5.237704878871075
16343,366.9988712717603
16344,44.119641309760325
16345,27.312285462393838
16346,10.135829866692008
16347,18.11731825055822
16348,63.30172395183714
16349,24.575287774702712
16350,16.97983836150682
16351,32.97983476131306
16352,27.006369678229678
16353,15.165720311605615
16354,6.727477738947679
16355,9.763553698557343
16356,5.095795702617114
16357,11.802832140633454
16358,8.918046912168938
16359,14.152317577028448
16360,55.359712677838814
16361,10.351993154888321
16362,48.94048342488038
16363,12.906402631689463
16364,9.625057701746936
16365,89.51506918413838
