,Local (|)
592,207.50923047100514
593,199.68693470131203
594,227.60534858851557
595,232.7904347084469
596,188.74146651008934
597,242.1141639756774
598,220.00044772958017
599,212.23678316220165
600,221.41673526756105
601,215.29600448663504
602,209.81853624964327
603,205.4401281878783
604,218.03188981562056
605,210.51809081317674
606,215.31339417590706
607,220.2433009423717
608,198.50952298161155
609,212.69190553699661
610,206.69451162343987
611,218.83791396136712
612,222.38395777115875
613,234.38004091420896
614,211.78408024455533
615,237.751701034033
616,215.2467388531837
617,223.52268684779293
618,203.48576644558
619,207.20221289937962
620,218.01552953703103
621,204.179014903001
622,220.8679852429333
623,212.58611440505535
624,214.6357700986308
625,218.0019249047045
626,203.36069642832751
627,185.51202668096158
628,233.43877189382357
629,205.36542352991492
630,215.42225004704594
631,220.19502734505255
632,204.2976412557992
633,207.45348401940626
634,209.95887854775876
635,222.14038677496305
636,209.9444061340006
637,215.11366979033693
638,215.61572015575678
639,218.86218638512062
640,222.85721854845946
641,206.47976803206424
642,232.61901342701202
643,233.7164586509309
644,216.5324682256012
645,216.62201995349034
646,207.1692754165212
647,214.25731909207826
648,225.8501385643689
649,214.9842487176319
650,202.8519366123616
651,223.18893393734075
652,210.78609947380238
653,216.46592404383625
654,220.41543512594063
655,214.66421078584156
656,218.70235517272053
657,203.93643529513622
658,230.0486037988313
659,228.98767769750995
660,211.2257339070312
661,214.01333657001192
662,225.97990807400637
663,220.65906974344753
664,217.36895959441551
665,214.4853988503731
666,212.5836397731203
667,208.5176428238595
668,235.87019634637633
669,220.0133200431214
670,246.46555734980305
671,226.9098088069075
672,205.31206495730714
673,227.6587111201446
674,202.3575385524587
675,233.30644021529227
676,233.83698096697694
677,214.75578817317756
678,208.96277717208835
679,221.09444311245355
680,226.98050414509177
681,216.30769909580374
682,219.05406744402188
683,194.6826264273085
684,215.19287424548062
685,255.40595196401563
686,217.27422608038444
687,222.44547875512012
688,209.25098629355955
689,229.98385542358898
690,197.9914375354
691,224.03159983882952
692,214.91422645726217
693,223.92669845965753
694,207.62186004442952
695,225.9901769740579
696,220.03208444993226
697,227.85782932126315
698,206.14863177656764
699,228.97847063234784
700,213.26200945791507
701,225.7046543606035
702,193.92241987338775
703,225.3507940253136
704,205.33134460908636
705,222.038113996991
706,233.65471930051032
707,197.36842228909546
708,220.59365139391875
709,214.36740783740845
710,223.34924650968918
711,208.9921978421746
712,205.16494259843876
713,215.5794434670531
714,212.30727066949453
715,240.2347669351681
716,223.25664464560643
717,217.88501112960554
718,215.1737502141555
719,189.43358905674515
720,220.57441551038235
721,240.11015079272084
722,220.14899393357234
723,198.82474669135533
724,222.7815116216061
725,219.77700429048667
726,204.42899287410694
727,217.29802718448406
728,226.12902990216026
729,228.50647840285367
730,210.64492852984276
731,216.4166054487972
732,223.79720951938177
733,228.265184875141
734,213.2238275772073
735,230.4446326615937
736,218.65695271185652
737,220.02256645729523
738,232.46939914869017
739,220.63826392315133
740,245.08204458456487
741,233.62848441589404
742,224.68949713805802
743,212.68460762013578
744,225.46293854532408
745,218.76192838124229
746,223.51719494575372
747,242.82813531221373
748,209.3308940275748
749,207.1104821047902
750,219.8694255514745
751,219.3857364899567
752,240.65199813272008
753,224.90205987003392
754,250.93638031113858
755,211.39264095201057
756,236.13121214445377
757,214.27963460275146
758,238.09137712926744
759,229.29089290944043
760,230.13716562596792
761,205.6463098727188
762,207.70848604953198
763,235.6036213242815
764,234.7189322276607
765,230.13713002364454
766,247.70342711060118
767,231.82528869944858
768,233.33533177912514
769,219.83659861903325
770,220.74078370695037
771,241.31401128324333
772,230.42204225499933
773,226.33409223668545
774,227.45946951178732
775,240.36634088910446
776,220.23286413222425
777,239.38608792228422
778,228.6763374662969
779,221.023476509579
780,234.15917292586536
781,229.27793779654178
782,230.36030189967846
783,226.73772428315527
784,224.3097564375258
785,240.69167347603997
786,222.20143007949562
787,224.6441754877778
788,247.24647053264536
789,210.70584029887058
790,232.5428078515284
791,228.83173483879463
792,232.3635028785345
793,228.84661404997604
794,226.64478024789804
795,233.05832262026397
796,231.6213318687586
797,241.99628887576324
798,236.43640222806798
799,230.0112681044418
800,243.23109878680214
801,247.85267964922411
802,221.97388898432953
803,249.01782614111025
804,229.05379221396979
805,217.33155199534426
806,211.00206813782862
807,223.58607461078572
808,240.47796196515685
809,226.80103121030092
810,243.12687541374746
811,249.66667681056828
812,230.01698279619438
813,229.09123441591115
814,210.72377464419554
815,215.97066929372144
816,208.08830327545078
817,230.06215368962194
818,226.17619991191316
819,232.0499201134874
820,258.48783066551835
821,238.10282281511863
822,252.40020637355795
823,235.93929284757033
824,227.2055499905939
825,224.10098971337575
826,244.75183165033587
827,218.36713373640342
828,252.70601315785433
829,257.60403035823964
830,235.1819740139846
831,236.31227086314917
832,232.3045495163365
833,237.4563068312959
834,238.41873510998124
835,238.68459414334885
836,220.20531033103092
837,217.5320352238485
838,244.16399358731826
839,231.86882500165473
840,236.15512734798867
841,238.89862708920907
842,254.1803952308108
843,227.1799038971388
844,219.43585591600066
845,232.30591631548887
846,217.01379877206912
847,225.23474658909456
848,227.7659596399024
849,234.68642782745616
850,236.2632822109735
851,228.56837694590706
852,241.5278992833212
853,228.0978192995666
854,223.3643545098962
855,245.46364967339062
856,221.10577406498308
857,245.96809662688392
858,254.20963186153637
859,235.4756220374703
860,241.12716816292104
861,237.99256218390178
862,231.3707958901742
863,252.6077782197814
864,235.19577563458523
865,222.96499632938773
866,253.66712675170095
867,255.69656929615735
868,223.25634979232987
869,251.26057207527893
870,207.89366856697376
871,232.8956012508191
872,235.4748444002417
873,245.50796201292363
874,238.10652055604393
875,255.74063581702399
876,232.10930014827656
877,245.76038455771763
878,238.25641482872277
879,224.87234339951533
880,239.66724525692854
881,234.51539839771954
882,218.58820712024092
883,242.5622460286638
884,228.25072290751163
885,241.62231539971822
886,245.6867586624748
887,230.31189372928324
888,244.5330722043929
889,254.47215325123915
890,231.5982180618441
891,242.30955047704418
892,223.85729664313658
893,203.16237642561336
894,250.9376251659515
895,234.87208556050967
896,242.98762423416775
897,224.69089728470678
898,251.96253275123405
899,247.95062236117545
900,241.53106004806162
901,240.4682753713018
902,239.26500375629283
903,261.3068859122443
904,222.51908028745962
905,251.6528449890626
906,225.7496942206034
907,229.65200394502372
908,251.60509982231073
909,240.68460684701927
910,269.71393663909265
911,222.67626132717513
912,235.4829797361373
913,248.83463283591647
914,242.56077851435765
915,242.13843070086656
916,233.52234544761976
917,268.8304640475397
918,247.64569543819513
919,227.46517597875308
920,224.88022737854376
921,255.16800715932845
922,230.4688467135485
923,240.11197472475394
924,250.514610307801
925,232.2610373553965
926,258.8288713272334
927,245.91514527156275
928,262.7418097813455
929,248.54219009033912
930,243.13228905463748
931,257.01423393109786
932,237.5674421017705
933,234.21050207010012
934,227.85879256425324
935,227.49270837700138
936,261.57206722817887
937,261.8256930822403
938,247.3228272175646
939,269.7822322142023
940,237.6503539983481
941,211.8117378776241
942,251.05693062477937
943,223.30001739248132
944,243.59868903009678
945,222.4279105981633
946,225.91496804063993
947,232.55700239732943
948,246.5840307541666
949,221.73565930521292
950,230.80706300571075
951,232.96215211043835
952,245.9337607310447
953,216.17145354010995
954,231.02453403779333
955,251.66193451128856
956,234.70769197044308
957,222.91168826521636
958,237.3984676799
959,242.48341903824624
960,231.97076206838122
961,249.38118616061084
962,256.77826866428234
963,254.81823011465286
964,245.4122292447625
965,231.6327329789203
966,263.6139664454938
967,254.37083225515224
968,231.91346574467104
969,246.21488804939986
970,255.27955843040695
971,250.70097291507824
972,235.61201237297
973,245.5177647404222
974,224.76136623555465
975,261.75687952510043
976,232.13679314871445
977,252.62402490869593
978,238.91925529414945
979,246.73356146875935
980,241.27789424035663
981,249.04418358594782
982,223.0623837894097
983,252.7886895533982
984,226.69383249843423
985,240.1982876079523
986,255.57213068516762
987,250.9208401576213
988,231.19125938096562
989,258.2605939053191
990,242.36452568405295
991,227.1714842140511
992,237.80299026681786
993,231.0957841706547
994,246.9174903872319
995,249.88701138918083
996,259.9593610876233
997,256.98835102867656
998,224.17334192405232
999,260.57840972213324
1000,239.19745493255195
1001,257.3732022555476
1002,245.91254723570688
1003,245.65252865368018
1004,239.2366917334797
1005,232.18152800184575
1006,241.91151396245527
1007,254.51919814232912
1008,262.05269389936973
1009,252.14989157740436
1010,250.9497746668342
1011,247.48109787440308
1012,243.08483559638486
1013,255.83489115219965
1014,244.20916093028467
1015,262.4839495727008
1016,255.58569196340187
1017,247.53827912966722
1018,254.2135709779774
1019,247.3982826257112
1020,237.60024078936345
1021,240.2225352207834
1022,253.12436354524263
1023,229.8803374791405
1024,258.79421749687225
1025,258.4667468217802
1026,267.9007360644966
1027,252.1989121012148
1028,216.43528828747662
1029,223.8976262040884
1030,233.48414696201826
1031,243.91218159657106
1032,251.68735071548977
1033,235.69132196787476
1034,242.05960758860272
1035,249.226028437443
1036,275.1633587649384
1037,244.80265942985926
1038,255.2670305913415
1039,264.99431213658414
1040,248.1178096927188
1041,247.06107840067594
1042,244.5279851633447
1043,254.19843612059174
1044,240.2717556259579
1045,264.5259369804449
1046,242.68077590525286
1047,250.07711709321515
1048,275.7378418943321
1049,251.40370316903724
1050,248.3009850619521
1051,249.29911869068485
1052,235.73631404266516
1053,235.71061352955533
1054,240.24013815624852
1055,245.0181218886202
1056,240.37634824537795
1057,239.85356073603344
1058,244.62856961628646
1059,246.8321366844898
1060,254.30652615351033
1061,255.2459640210619
1062,241.71425246033974
1063,258.35811796976725
1064,254.72344167311002
1065,243.53153843777022
1066,261.2732312404365
1067,252.5376233678841
1068,238.54460332824308
1069,235.86604627121736
1070,255.76561435232148
1071,254.8957283942336
1072,264.11706666131465
1073,238.29295662577462
1074,225.4850850456213
1075,250.0211362566372
1076,255.88897589639086
1077,232.07490092958426
1078,253.91034187971195
1079,258.4945571984063
1080,263.77009558015754
1081,251.2901302194825
1082,243.84569931024419
1083,261.1566068437612
1084,244.37667475185006
1085,233.5804025185859
1086,249.17912474376686
1087,247.41351866454815
1088,270.44123033126493
1089,248.97820526140828
1090,246.2298578626017
1091,248.12686276673307
1092,251.90326016091282
1093,247.2463928773141
1094,260.80506825883333
1095,243.6106838512973
1096,254.96764868380208
1097,250.23464449086532
1098,235.68953168132367
1099,229.99109286783604
1100,242.4441020008096
1101,254.18460193881884
1102,250.62382932918607
1103,245.74165135276192
1104,243.865725284009
1105,237.7239043263301
1106,257.2338279940291
1107,262.37038361866627
1108,268.00349932903157
1109,268.2625905905883
1110,252.9064045654925
1111,239.84731398099203
1112,256.63357082995765
1113,250.28419547148786
1114,255.78024457028923
1115,235.7572719149109
1116,258.4142723960123
1117,236.10214479486913
1118,246.30385143119582
1119,254.0198334182052
1120,264.2826329939905
1121,277.5011118301206
1122,257.057376644848
