,Local (|)
3512,15048465855.761871
3513,37415979256.83197
3514,41287330617.495346
3515,29288791777.548683
3516,39912960881.5021
3517,39246860305.85665
3518,18280509022.610832
3519,33991556723.47936
3520,14997358153.235613
3521,26595676567.328712
3522,24693252056.3286
3523,31454052732.446228
3524,14028816312.847504
3525,33086897050.612556
3526,57087512953.59053
3527,19996614818.623928
3528,12749638445.372387
3529,40479936326.55701
3530,31780176924.03844
3531,36174985809.26389
3532,14507973214.565245
3533,52246637312.65471
3534,16511686058.527002
3535,23156011111.77708
3536,18814120634.536343
3537,52971193640.24753
3538,4645073492.517952
3539,26576580892.915176
3540,60527746823.62248
3541,70325501149.35605
3542,33397286524.786358
3543,12777823713.13025
3544,48968535754.74973
3545,35966584982.776695
3546,21006574140.210155
3547,9481593700.83084
3548,27935615962.958645
3549,27591542058.147846
3550,40731677712.90646
3551,38202735407.74247
3552,45891614043.77883
3553,46005726494.53273
3554,46532854228.99529
3555,26672161674.957092
3556,57556259688.358734
3557,41549367004.960686
3558,35443789378.09815
3559,39457958101.78435
3560,29599230288.973145
3561,39586376197.72397
3562,54441927879.894356
3563,45366779915.09159
3564,38569919507.54137
3565,24566574644.535522
3566,13453233005.75063
3567,26885183482.924488
3568,25174212633.129578
3569,41850488005.593994
3570,71567009974.01225
3571,19775527050.047123
3572,28213892819.400505
3573,30745546847.651028
3574,27114967394.9065
3575,25958359074.3691
3576,21638365211.397408
3577,28483267917.725163
3578,26739862912.43859
3579,26557917186.385544
3580,32129615125.272243
3581,42060478684.06789
3582,34471249752.477356
3583,24539440764.873592
3584,47154334282.345345
3585,20719260589.763287
3586,22325939004.130875
3587,46371085040.45323
3588,46106097087.27929
3589,38395140999.43746
3590,58179456469.44504
3591,59513717893.07656
3592,45814384880.51213
3593,25511843011.74407
3594,15529956870.402435
3595,29450773593.841354
3596,40127798970.00705
3597,22134947524.61717
3598,40456769202.31211
3599,36596163247.53806
3600,41172104438.83778
3601,29718715266.298218
3602,36190277060.92863
3603,44421811346.51318
3604,66578619527.07302
3605,48199003915.84067
3606,12802736033.304296
3607,73443653394.31595
3608,37787954437.21571
3609,56673273418.49291
3610,29788582767.092693
3611,10554947532.209406
3612,55916187125.42412
3613,29196020155.72651
3614,63273736495.65018
3615,42536031209.00247
3616,43749636052.52681
3617,20841065270.46517
3618,39173578172.36576
3619,28506773047.38957
3620,14364893521.308006
3621,14543405958.451979
3622,49182051763.99475
3623,39660042025.526474
3624,63233464958.76952
3625,48511728410.79551
3626,50109775197.22357
3627,34589225068.899895
3628,29816036098.638706
3629,18159465518.18902
3630,25376765713.7144
3631,20134485910.75158
3632,33509206923.92548
3633,23943081132.32159
3634,27080339970.76062
3635,45968680780.94861
3636,34693153205.8877
3637,47384970286.1685
3638,26481909056.121128
3639,58234198576.85958
3640,57923701392.741104
3641,25038438876.711063
3642,42520211798.41857
3643,11045837091.518808
3644,39141698740.61237
3645,37983180628.75362
3646,16643252038.228657
3647,34834812332.48826
3648,48637042354.11583
3649,34946609864.36571
3650,32517882265.987286
3651,34794096254.15365
3652,12049004016.674162
3653,15796017976.290651
3654,14502395898.621653
3655,40710319888.506195
3656,40987813021.059525
3657,25596359736.380928
3658,25302794533.558044
3659,36990614079.268654
3660,50730834265.62099
3661,21072071391.011677
3662,32164544299.255894
3663,37304328254.44966
3664,36105811992.02552
3665,27897790212.159893
3666,52471844542.67417
3667,41622607736.44417
3668,30260437713.76429
3669,43104407156.60424
3670,61366629243.48488
3671,15354749279.115557
3672,50592119270.96348
3673,20300010373.82215
3674,43621426554.36537
3675,65677643197.69976
3676,20919638039.016647
3677,80005249263.19545
3678,32784535163.814102
3679,57731447371.439255
3680,23630262305.454853
3681,49569682443.96718
3682,23102208048.638107
3683,31401705763.472824
3684,42069964639.83048
3685,57035764615.58484
3686,24584805280.42705
3687,22427125917.22705
3688,18972877275.928753
3689,41466273641.8245
3690,26749154059.44314
3691,33200865268.519775
3692,24010030982.343258
3693,41133744282.9116
3694,19892717312.07838
3695,16021492675.32145
3696,23520184474.1178
3697,11161214141.58551
3698,28213295381.798073
3699,20644748398.391075
3700,25168863649.15317
3701,64000203773.58308
3702,44906906864.18163
3703,44438080353.15767
3704,25607789261.27105
3705,13023955276.910168
3706,38742502041.42571
3707,8186006830.867683
3708,33087465315.588295
3709,36962124019.70623
3710,21926291665.558197
3711,41804637238.480064
3712,34531045055.127464
3713,38289128006.95245
3714,27472878206.392067
3715,32635473497.611145
3716,32150438464.25821
3717,18243316552.625717
3718,46340259115.15282
3719,63148086506.110275
3720,29616978808.45854
3721,26208230268.08923
3722,39407153987.66686
3723,52988505010.610214
3724,60863046180.440445
3725,44538110533.18275
3726,36709075168.5124
3727,65115963731.25463
3728,18484781986.17996
3729,30827896057.914955
3730,63110961005.37747
3731,24954835353.475742
3732,36022554993.55502
3733,46539142815.71069
3734,55764027686.15652
3735,52369936260.31929
3736,39430395270.17192
3737,36751945784.01724
3738,27066900686.853924
3739,35226231542.61519
3740,18413199752.473904
3741,36910343131.662285
3742,29352066586.60893
3743,22088942900.65663
3744,30857998076.559155
3745,29413882478.85954
3746,11439403476.376467
3747,35197429381.9959
3748,22572517966.936188
3749,78675276068.19122
3750,31904682570.07413
3751,44006439099.59509
3752,29750693693.65166
3753,45785494417.8528
3754,34456438356.602806
3755,36356017557.95915
3756,36257738948.20917
3757,51056689147.67797
3758,30649063555.647827
3759,34816365903.852905
3760,14506659680.075977
3761,13700737002.708654
3762,28679590844.547222
3763,38925295499.363495
3764,46814097406.17636
3765,72985051632.53748
3766,21385194566.557007
3767,15460483806.743692
3768,49891468008.896904
3769,44618988063.49644
3770,33942564923.27106
3771,42118883661.58947
3772,73492395588.0167
3773,37196131780.393715
3774,35678572803.73836
3775,60099946274.584274
3776,68460883468.218346
3777,57664180840.85175
3778,58683500581.66709
3779,24223117656.368423
3780,31825703552.58483
3781,46642099834.89587
3782,56855696965.554436
3783,59442222202.39226
3784,67206379195.17024
3785,62311929651.682
3786,47145035621.28724
3787,45096164362.495705
3788,37283952097.52007
3789,21840157157.216934
3790,14889298690.628193
3791,40085139805.50318
3792,22909956138.541595
3793,65478211281.468094
3794,44094305510.3281
3795,63384539126.006256
3796,69097965862.8332
3797,35031713810.49057
3798,34985614898.25264
3799,46513067338.703735
3800,40433310417.40629
3801,15279056068.05714
3802,34990726663.988884
3803,31067493611.65329
3804,7730942661.11427
3805,43049686005.50499
3806,66017866567.67029
3807,41089786900.144424
3808,37657332474.98521
3809,73153866159.9681
3810,22833525737.51572
3811,56307691977.18243
3812,31436920437.5538
3813,40586788873.30989
3814,62717163041.39563
3815,38548598548.39941
3816,68958442834.58955
3817,37517105530.29775
3818,34683060019.75467
3819,71830575456.94403
3820,25643530850.49187
3821,54831825438.54374
3822,23076085184.499344
3823,49946767878.72775
3824,27091271563.31631
3825,39652452289.58302
3826,17717541382.405407
3827,39611660318.96709
3828,76038940013.49092
3829,34387501142.325645
3830,46740762564.85982
3831,31372768805.055405
3832,55731628709.71087
3833,23751647329.79859
3834,53317728761.36923
3835,72308481727.6936
3836,43398944271.861664
3837,17703380394.125996
3838,80296981713.78445
3839,53037847937.39761
3840,36739098242.626884
3841,29966737654.573517
3842,33645932286.54612
3843,20519167679.826935
3844,29415199963.26311
3845,15688793435.318304
3846,41212673027.51272
3847,42627824322.81071
3848,40259498603.90098
3849,68542665284.73491
3850,31985320414.942272
3851,47489558846.92063
3852,27515696025.029354
3853,49217876271.14215
3854,41045372181.96989
3855,31344267732.001396
3856,6048612232.820952
3857,53792360704.84213
3858,71329015454.43306
3859,39131849138.46507
3860,32404981585.059456
3861,26741495627.314762
3862,40800946635.86938
3863,17345472886.841957
3864,44597440065.626076
3865,11797233084.74406
3866,30123675098.708878
3867,45328937405.572685
3868,31797589191.14212
3869,28146176869.727924
3870,64083078914.81055
3871,27141643480.672092
3872,43319725257.07148
3873,34937429389.20368
3874,68810356920.3106
3875,26832473724.51616
3876,29774329171.753975
3877,7830352733.884757
3878,49877508790.23606
3879,56018790642.60718
3880,29570707201.534122
3881,40293815258.63869
3882,32872852519.170803
3883,64561472736.08937
3884,42614789162.94165
3885,18641310229.203716
3886,39204953659.56436
3887,27884358907.195873
3888,33037660956.43985
3889,21018092916.078247
3890,17954828136.719814
3891,19386293267.99652
3892,47584574557.34714
3893,31068312246.655796
3894,39699742542.34022
3895,10928632071.814198
3896,43713200966.136086
3897,30059539352.80016
3898,75157093899.16663
3899,76406946862.83951
3900,20818462314.49362
3901,51492276083.37381
3902,65575677114.80571
3903,44827479330.59436
3904,14798636320.144644
3905,30218836321.849983
3906,42822314911.632286
3907,60750057796.104294
3908,37504753286.782814
3909,19960983208.493652
3910,56369716063.79516
3911,28310980986.77391
3912,17659659562.027176
3913,47125617271.54616
3914,40708184373.21896
3915,39014203326.11953
3916,29058097506.874977
3917,31734815200.79859
3918,55666601895.59854
3919,12062597104.141724
3920,34106395082.47747
3921,19761149357.394974
3922,20142993001.165077
3923,51562673617.876945
3924,38697246760.21522
3925,50771500389.14299
3926,24113251225.444054
3927,46803102907.67078
3928,50129399101.46805
3929,23879616573.51416
3930,33221038057.94466
3931,30306603661.9498
3932,27821027780.53455
3933,28637747245.563553
3934,44792974976.86264
3935,25090633081.2534
3936,28690383784.518967
3937,31947845938.210518
3938,28977693263.5694
3939,65317494671.933784
3940,33605528947.756126
3941,61001093995.89545
3942,48351736588.29269
3943,33849544180.02692
3944,32496095003.398994
3945,49482939139.79213
3946,58091412898.00644
3947,25016157928.039
3948,27411293182.229748
3949,40716760068.12161
3950,30482236659.862965
3951,43337081404.01329
3952,47105662573.341576
3953,28104925810.54543
3954,57101319267.674614
3955,51805578895.07077
3956,39044969278.42553
3957,53038024343.9125
3958,20678809921.8551
3959,47145055365.47633
3960,61702918643.98731
3961,48987157991.212006
3962,16896864152.726517
3963,56054017025.46162
3964,27571216582.10441
3965,52728922830.355804
3966,32816706571.75321
3967,38502149263.91956
3968,61558963040.13922
3969,57206933413.97899
3970,41827904939.414406
3971,98092263082.8945
3972,69824957581.35936
3973,26339921899.554897
3974,20185883807.97067
3975,14486489886.738852
3976,12740431722.399767
3977,52973933438.354
3978,41070410561.54018
3979,32812066388.92031
3980,22347825282.66816
3981,22234121470.53686
3982,55892559182.11786
3983,13427622194.259974
3984,46948958205.05111
3985,78250211688.15184
3986,22485267762.857857
3987,35626093006.882126
3988,51881476381.07917
3989,61515124475.645966
3990,74351243765.10976
3991,35194680560.84485
3992,40233063026.606445
3993,42241346577.22565
3994,52995457253.51915
3995,57907504293.83464
3996,64612577888.690575
3997,37474156251.72645
3998,60731221867.2881
3999,44603051383.98886
4000,53131719612.56354
4001,28928024227.47697
4002,20509963599.698677
4003,81691868111.2262
4004,23144665778.9494
4005,26190271700.66306
4006,28898887467.684402
4007,68180817161.125206
4008,40772959399.189026
4009,43624204518.9968
4010,15263572954.689997
4011,38584180378.29659
4012,39115484378.45757
4013,16031577132.166416
4014,49170450207.33176
4015,44228976320.01224
4016,33499542566.195374
4017,67654793184.06773
4018,87751253901.95905
4019,20751959784.816814
4020,25191156492.538986
4021,60946780447.471535
4022,56684490152.77509
4023,32512843149.57131
4024,53636892417.646095
4025,46964169143.15903
4026,28165358361.61508
4027,66676442899.3553
4028,35371562389.290474
4029,48031229892.7318
4030,18328603613.83992
4031,22966315106.797768
4032,21070884618.049824
4033,73938332271.32886
4034,44633891834.70316
4035,59673446304.0441
4036,55164258819.61459
4037,69100940205.97203
4038,57721136253.696144
4039,45525576320.00393
4040,67183214989.21024
4041,26635286720.070778
4042,48916848209.972115
4043,74813384850.33255
4044,71258380821.54001
4045,47556582434.64899
4046,50305435263.03551
4047,23297758218.403828
4048,80981898710.0768
4049,61891613215.21754
4050,54179345421.841415
4051,54430544977.52509
4052,38103640363.920616
4053,50797871000.77826
4054,47563500086.43517
4055,46249839179.61468
4056,41996346720.4384
4057,78532030436.97923
4058,116142773497.05536
4059,48130542217.11507
4060,50199838673.61643
4061,40870685719.29733
4062,25688238640.212044
4063,56878153551.310265
4064,26195254338.05752
4065,38147134774.949486
4066,46594364176.95111
4067,48038313735.36646
4068,28757414957.384968
4069,25331771359.29606
4070,41775402437.71794
4071,43520824437.28908
4072,43709957795.371605
4073,49900011511.68597
4074,56663208659.83307
4075,31942955667.192013
4076,64749386199.42976
4077,24181490579.347008
4078,61326122381.5187
4079,34655595692.97242
4080,44652852746.581406
4081,26029792963.481804
4082,49416073953.64546
4083,71885908243.90773
4084,24102020862.807873
4085,57280250127.8398
4086,43388211371.02501
4087,20431124572.65069
4088,32988832938.297943
4089,30800022091.86581
4090,25026916908.783604
4091,17705263918.12805
4092,55840689709.69464
4093,10120951481.336176
4094,57238886334.07462
4095,65597760960.99503
4096,50162859424.3496
4097,57550575063.49857
4098,25174726999.376682
4099,62714458840.11175
4100,24186424038.888542
4101,92516719205.567
4102,65879325761.17527
4103,62959976792.64382
4104,74940984995.89911
4105,19483047992.37241
4106,40937595733.848045
4107,60997110127.98741
4108,23470869285.878872
4109,20474488478.987923
4110,37331169446.94648
4111,48013740862.72395
4112,79550400907.1252
4113,99836170442.40283
4114,49881713544.163925
4115,23919077940.511986
4116,14748909489.706064
4117,49621717696.74528
4118,7270434476.018032
4119,20671331523.650005
4120,36127451099.97217
4121,23010199165.92943
4122,58088995767.99254
4123,71168861689.86298
4124,29935321473.230656
4125,35785410086.56506
4126,43805825848.589874
4127,59292101735.6783
4128,38116645447.27071
4129,42476553580.605576
4130,22244866710.985943
4131,65065390428.868416
4132,37764545558.5941
4133,12439462243.197275
4134,43346169107.66748
4135,45279939225.91433
4136,29187731546.950905
4137,31665953433.00944
4138,46834063480.51594
4139,39607986580.32246
4140,41813436298.5133
4141,17287240302.99478
4142,21533093918.267857
4143,43586861474.015915
4144,28242198203.93321
4145,59562391232.99484
4146,30309741180.06239
4147,65112799691.90135
4148,101991843794.66261
4149,33946899835.4533
4150,37966903016.21771
4151,15961946842.693249
4152,23460713297.042046
4153,19836532661.778927
4154,43772149232.740395
4155,42031807310.03548
4156,73608462274.58986
4157,10384248359.811127
4158,53766187712.22002
4159,64006544860.57971
4160,77125879346.08781
4161,63059374910.58347
4162,32510379504.288776
4163,46713168423.20907
4164,27179213412.046497
4165,8040773588.113643
4166,56503501016.53526
4167,39487184424.133995
4168,29141170303.35137
4169,64566211712.65941
4170,75403523256.05673
4171,47812243687.38479
4172,53697654975.19307
4173,31805253926.095703
4174,34679713960.32984
4175,41395078039.277
4176,53289682822.42341
4177,43491165902.91342
4178,84767515295.08452
4179,26284668460.334087
4180,31454738532.343414
4181,46396344321.67209
4182,29344600443.525394
4183,82041531921.8594
4184,59432510477.02558
4185,58048372981.734924
4186,80996891523.00603
4187,45409573651.726
4188,65441236680.99253
4189,57633181637.853615
4190,56348735828.7627
4191,31017659700.339912
4192,46762529631.87819
4193,50481883553.65192
4194,59650080144.164055
4195,49970187249.18761
4196,21294094487.29003
4197,47713074751.98686
4198,22234197862.248077
4199,22659587100.563972
4200,52623996052.68738
4201,61348332015.40586
4202,53898794157.79083
4203,70713500477.97878
4204,21064017480.529575
4205,40276186769.950615
4206,29733844748.662453
4207,45403151647.80352
4208,50708780084.54089
4209,60848477854.92863
4210,65613445304.86917
4211,70827152819.43785
4212,44190537855.197266
4213,35434327655.796326
4214,93471150358.31664
4215,37901570452.10299
4216,45730075293.78498
4217,41485165479.117714
4218,47114980916.814095
4219,33231097255.469112
4220,53645127165.68367
4221,60721685523.29713
4222,64299948615.90774
4223,15420514935.617744
4224,43017097005.4592
4225,56729788576.069626
4226,13493534957.210623
4227,96539848791.7567
4228,18482645424.21836
4229,40049587419.45566
4230,63574814213.15753
4231,63355878723.83501
4232,66694637900.2436
4233,34010061985.055275
4234,41954504487.59473
4235,88597621076.88608
4236,49770950525.140625
4237,55016960355.86398
4238,50362967375.99756
4239,50890963567.93586
4240,51890340772.25536
4241,52237102099.993774
4242,67717172869.01924
4243,60608170040.16409
4244,27899001939.766933
4245,73120397131.04538
4246,58969385157.52258
4247,48602326686.33443
4248,47866386187.10008
4249,43263570913.86427
4250,84356390907.16245
4251,28214410649.588432
4252,35715901209.44578
4253,70706687983.80714
4254,102122495813.25533
4255,26684511402.786255
4256,38019871691.99051
4257,60676796152.77668
4258,16423748342.390064
4259,51443514699.57585
4260,54554456780.29634
4261,66048122773.91658
4262,114336063504.89903
4263,81387403806.33177
4264,52905406729.99558
4265,37007185693.95746
4266,91348576997.1716
4267,41647620251.19999
4268,69882305642.94044
4269,75084042636.5383
4270,54469380645.45997
4271,81770766524.86203
4272,42112306267.62546
4273,64630486956.42737
4274,19054400589.512436
4275,36768698728.217545
4276,70181114756.97203
4277,52846437915.59135
4278,40922104208.68184
4279,61753364434.543785
4280,38196809968.51085
4281,31041567551.404278
4282,58453321379.82859
4283,41384940153.17408
4284,47702659727.44558
4285,65298160116.69135
4286,22770103296.1534
4287,73637902781.9622
4288,55610045039.92337
4289,56612911645.09898
4290,27784959358.569546
4291,72520561342.30133
4292,57012686032.05461
4293,38263423934.78168
4294,46582650447.747406
4295,35270869137.297195
4296,93207478175.42409
4297,39916025385.64238
4298,82724000316.55664
4299,35861039622.26905
4300,95661489340.64767
4301,20193368883.59753
4302,80074067352.4443
4303,83896254162.03773
4304,46140723077.33747
4305,49028880897.42781
4306,59203554081.97129
4307,80114134753.52943
4308,28706280382.888027
4309,61614943584.27787
4310,62445127489.22723
4311,50373610942.31807
4312,42436904005.60109
4313,32463749295.164436
4314,54395474998.78179
4315,24610287903.51667
4316,39610910290.40446
4317,63191737821.704475
4318,10073739715.644
4319,47500125686.29403
4320,51830956911.92646
4321,23609936546.134117
4322,74035365651.2527
4323,43892788252.87492
4324,35274511230.712296
4325,48263230464.545006
4326,45504574805.4052
4327,68828238272.76787
4328,79189726422.06886
4329,67698329592.62767
4330,48225435499.63901
4331,51434206246.98866
4332,56812067367.479256
4333,82919190088.3925
4334,66984722174.61747
4335,48938599954.19032
4336,43884251650.6133
4337,93808445578.06514
4338,34881495953.735954
4339,35884480888.362625
4340,52250786934.69662
4341,49946082274.447
4342,84334517979.79178
4343,59445015289.18951
4344,37182757498.43096
4345,44354095091.91221
4346,51921765923.367744
4347,63163886432.70639
4348,76414817064.17175
4349,43725764761.71041
4350,55698378575.893555
4351,63632861003.17451
4352,26086269402.185192
4353,31185871633.314228
4354,70364485673.51677
4355,76965175857.5545
4356,63768370966.776665
4357,70730123115.39247
4358,37725733302.56485
4359,44150408585.073814
4360,27335002755.21748
4361,55783096202.63556
4362,22169959630.812077
4363,62902990329.030014
4364,105502992177.74742
4365,44951950016.52488
4366,59566642068.520256
4367,85967679007.32472
4368,66109520111.42309
4369,50584358258.17688
4370,30799191384.855286
4371,53610785061.98761
4372,31294198850.466408
4373,31447230092.56321
4374,39297118822.78245
4375,70034938966.4728
4376,40436706492.16411
4377,74236181371.69684
4378,43930683590.08562
4379,46635695722.8195
4380,31941949757.119648
4381,34527458409.398636
4382,44141941947.43499
4383,56463894714.06037
4384,86518851764.96085
4385,66360494133.14816
4386,69580206319.33171
4387,43447850386.006035
4388,75550616685.6081
4389,33417907202.335777
4390,28959237959.58738
4391,76680377334.8508
4392,34460922544.75303
4393,57543610041.62062
4394,55794772983.21013
4395,48159488660.62692
4396,108387875705.10442
4397,48543748860.658035
4398,49087379657.9676
4399,29697160307.483154
4400,37696713794.289566
4401,39035562040.815704
4402,50638158681.39191
4403,34909001731.47328
4404,28859126155.21568
4405,54871808679.06376
4406,104363184780.36893
4407,24337936909.65924
4408,58523497464.15774
4409,56180716809.685745
4410,68190269274.55432
4411,42235622778.17448
4412,54123821390.043495
4413,42184938708.139946
4414,76866450267.50356
4415,44791224635.90733
4416,43066741560.028656
4417,45003760930.69456
4418,81884509133.32727
4419,60371377962.06354
4420,34628321798.98052
4421,47769820324.81737
4422,56753589339.055435
4423,52332477362.31897
4424,122408040443.67966
4425,83241396980.83473
4426,49166246336.70531
4427,21497872386.18387
4428,68482172804.26129
4429,67700415159.83612
4430,86825993110.1338
4431,80235943419.01524
4432,37030727132.10906
4433,23017362746.91068
4434,57413514331.645004
4435,30234481327.91054
4436,59369826799.14878
4437,64042426760.90347
4438,60456690167.31115
4439,30710385907.181152
4440,91631595398.33182
4441,94200547106.42307
4442,38531574276.46554
4443,51403675113.6157
4444,36977184242.69128
4445,47595287382.34286
4446,19064189672.412663
4447,48795264079.12008
4448,59922207596.29665
4449,56988849349.18547
4450,46655728233.97924
4451,79552909346.74309
4452,50047295142.64413
4453,47753988855.2354
4454,81656955599.26419
4455,73658296458.91768
4456,46993029100.74264
4457,39995728429.373184
4458,73618987250.99362
4459,26138910694.159622
4460,54790112992.269325
4461,87016964960.13316
4462,36445162385.27435
4463,17341304160.057407
4464,56004448234.61407
4465,56738014677.8804
4466,40699461641.26252
4467,22747186786.932358
4468,71407296266.61385
4469,70972847893.4654
4470,56389689276.64606
4471,38452693107.27918
4472,67828743995.22468
4473,61697911667.84384
4474,66398793575.37335
4475,42441190853.85687
4476,53212349122.26984
4477,92551777297.75754
4478,60670045635.96354
4479,45955446688.15689
4480,72990730457.94444
4481,39350645138.4819
4482,28624411031.651352
4483,89554359314.80464
4484,32939341096.914974
4485,14060784357.55621
4486,51880645317.184166
4487,50607864910.25921
4488,76359709900.777
4489,29697977494.36255
4490,39202619404.133385
4491,23475506198.580437
4492,69453767645.4147
4493,13688180592.953985
4494,50433794561.02544
4495,62490860424.566605
4496,28380948311.555935
4497,107677267181.48312
4498,104336453810.30597
4499,92263349961.34512
4500,72939501650.06285
4501,40619765188.85088
4502,74204930978.67834
4503,104167002563.72746
4504,85638666727.53548
4505,34695596823.83633
4506,58045207134.107544
4507,71227092669.58603
4508,37663722522.2559
4509,15214830602.948547
4510,47907608776.12244
4511,65828068771.012634
4512,38792437780.58632
4513,46965702166.0051
4514,42549652474.92059
4515,50364287528.01911
4516,59715731428.18519
4517,46769399166.35641
4518,42968577949.01862
4519,64146838522.57054
4520,55713049852.31803
4521,104181975893.65927
4522,75073288330.58066
4523,32485326771.69952
4524,41537856921.965416
4525,51226949527.47989
4526,41989580363.31058
4527,15142964770.854084
4528,87935338985.97034
4529,92084410755.13998
4530,61002542246.09395
4531,27493612542.86994
4532,50717630386.77953
4533,60744402113.85563
4534,33223481791.468212
4535,27667859246.526936
4536,51389991399.68829
4537,82714137856.61201
4538,53999789783.7314
4539,58790727276.44386
4540,29902930115.581715
4541,26066533320.501236
4542,38846445793.19782
4543,40869583793.978645
4544,26926393963.154713
4545,72701088966.11868
4546,19937944079.095245
4547,59660768046.421455
4548,41158295777.057106
4549,46395021499.68715
4550,16994523325.229078
4551,45315526868.0743
4552,17233305805.516293
4553,36234659968.378815
4554,49103709715.74364
4555,30261997920.27709
4556,30964111637.732327
4557,20961771407.76098
4558,46723704131.43814
4559,69539233771.9677
4560,51660803340.62414
4561,76242674167.63226
4562,78926120969.27509
4563,76879017384.50647
4564,25779524623.713066
4565,81014350938.28658
4566,20589509945.152637
4567,52431421049.825615
4568,40987319353.49829
4569,59043836579.033134
4570,121231017051.19862
4571,16387679555.76642
4572,74415612781.6696
4573,94091659877.94438
4574,62491827626.8138
4575,22496333906.3234
4576,46844229612.624054
4577,26908599987.07757
4578,82125237754.47537
4579,21028730356.984222
4580,80555603644.17554
4581,27332234192.711018
4582,44031215240.3532
4583,57814415151.06059
4584,71621282920.02454
4585,60177292321.32888
4586,71144963083.88348
4587,23716813823.179096
4588,60704959708.943
4589,25929283383.13483
4590,21137448897.00515
4591,63185036410.30916
4592,50437750883.94856
4593,43667031019.02807
4594,101321818274.91446
4595,36707780158.515434
4596,70896913074.29121
4597,42791248588.46336
4598,53441811632.23471
4599,80527733099.10358
4600,51730478942.3644
4601,84596003501.6622
4602,41078213169.19961
4603,62147766475.45184
4604,33655334355.74212
4605,44883720522.28003
4606,30247547458.62928
4607,48776042622.48648
4608,67916768709.75669
4609,52437058898.801476
4610,48958015367.67826
4611,84584802497.7732
4612,28130312017.713062
4613,81191114055.38011
4614,70589856612.67522
4615,94993932388.0121
4616,16055861180.336843
4617,30038088778.201862
4618,29566931284.977364
4619,91474495207.29808
4620,42651059315.52021
4621,56895254203.30562
4622,61492892405.31957
4623,88254845582.08737
4624,62778758577.927345
4625,32494666272.31897
4626,49571551954.19787
4627,42434008865.39414
4628,31379588727.50032
4629,46119953224.42255
4630,31484098882.254356
4631,81212082460.38467
4632,57239967111.48783
4633,26582290763.83596
4634,48602340216.395164
4635,52576981978.955505
4636,110835214933.66046
4637,84399465275.95479
4638,38101093559.945915
4639,61087444260.34937
4640,72363356751.39868
4641,64345514794.26107
4642,50295599706.87291
4643,57922185123.91785
4644,21539429682.137478
4645,37740027694.78386
4646,57078191759.14603
4647,40439429448.99298
4648,43747812615.073074
4649,71753380793.00311
4650,70330879952.03592
4651,60165584566.52924
4652,87926932372.65161
4653,35828786865.63828
4654,55982266819.53416
4655,78369618041.87672
4656,69754168707.1493
4657,55285262296.64982
4658,44122234458.563065
4659,31685005787.231712
4660,92211471825.6267
4661,38726349911.574165
4662,54593046842.36901
4663,51225143930.06236
4664,66798248992.29141
4665,38680047580.979294
4666,70838089694.14232
4667,32118408686.659348
4668,91946194420.7246
4669,71246286869.64091
4670,47495023407.37822
4671,39166210066.48458
4672,60928418217.589134
4673,54545009317.7815
4674,47538120936.9517
4675,74987475754.58656
4676,52202210383.04127
4677,39610272956.87631
4678,45446643894.16677
4679,80768283988.44669
4680,69382023627.27489
4681,45389651064.39054
4682,58901789241.93374
4683,70333959060.9624
4684,65786955172.16331
4685,91080496701.87086
4686,22482080909.12326
4687,12466374274.615925
4688,30051895176.982647
4689,118803610682.731
4690,47437726194.03366
4691,60902403773.92092
4692,49268877882.81083
4693,67867017599.2906
4694,48253137298.364525
4695,45629412044.77899
4696,46276827013.55585
4697,23784572598.43127
4698,66940237917.27072
4699,39063826929.08923
4700,42112379158.83641
4701,49994380376.45013
4702,70559183369.7325
4703,72108852953.94678
4704,43174029950.14053
4705,34347946792.0637
4706,98874818785.32399
4707,34612302270.45348
4708,92530573518.49078
4709,66546339664.51548
4710,41652295786.29814
4711,60190463598.22136
4712,52058409294.90254
4713,40085577532.79938
4714,24318453826.02193
4715,80310107359.26457
4716,28417626848.6424
4717,67930140305.77459
4718,50382564138.495514
4719,104958040228.8351
4720,66326186205.058495
4721,46003823823.07567
4722,27211328624.31446
4723,87543798388.71848
4724,64306230245.44992
4725,51822322407.534096
4726,35584239252.05232
4727,63480799811.39042
4728,25323583463.60257
4729,42197753418.547325
4730,55474356455.96999
4731,46365541459.018
4732,108159704325.82854
4733,82344168134.63588
4734,51706923565.68373
4735,35437816908.67768
4736,65448723792.31342
4737,15839136976.869577
4738,17013915230.429962
4739,42724992969.38517
4740,62232405642.88619
4741,62876690389.82643
4742,41419983939.07477
4743,92973199529.521
4744,61761371861.71181
4745,11145036568.937777
4746,78752549656.89552
4747,68989564563.2919
4748,43368558390.36408
4749,70965105045.43016
4750,79475663997.66487
4751,53945063325.24911
4752,106841040402.34541
4753,96654873306.53845
4754,45002343884.7166
4755,36237885126.00653
4756,52230164565.84089
4757,46225592066.83119
4758,82039622606.2241
4759,77061089823.62915
4760,45011533660.29798
4761,81568039977.19954
4762,81115016415.49191
4763,45345893718.445694
4764,76973116241.56123
4765,108126340188.13373
4766,47096257374.884544
4767,78510355827.64874
4768,77262090227.18283
4769,44090371257.23633
4770,77784487721.00896
4771,69393922818.33199
4772,47760109382.56836
4773,56992371964.937744
4774,56521959209.5588
4775,16018690624.613905
4776,49257286274.05672
4777,49533330251.61792
4778,30002062248.971943
4779,60838187757.53395
4780,75930455751.30289
4781,55294399799.83067
4782,54462172347.61508
4783,69897832679.28053
4784,88676206067.9156
