,Global (+)
993,32.26604941754068
994,37.59606974601762
995,35.96099187747474
996,36.6698639061709
997,35.99852358933292
998,39.987966509038586
999,37.10091854795315
1000,39.91693427327355
1001,34.26732400850728
1002,42.47124087417816
1003,38.680583945769804
1004,38.439174167364484
1005,38.24521000819394
1006,35.96913060895872
1007,35.18756381348297
1008,36.59318175011011
1009,39.82488922839615
1010,33.22437174246763
1011,38.482804253998594
1012,39.63069631636239
1013,35.29454594636406
1014,38.918879603550494
1015,40.32330469488699
1016,33.9134324649647
1017,37.08903218616966
1018,39.52234433264463
1019,34.27810651643937
1020,36.19013785836758
1021,34.104879810785306
1022,34.73229676984116
1023,41.44183736237407
1024,35.19774351980448
1025,32.91685907149523
1026,37.962267039474234
1027,39.88233678417126
1028,37.78117646277305
1029,38.09282323570567
1030,41.404714859967214
1031,39.211058431043135
1032,32.06592655747422
1033,36.423146585115646
1034,37.304094516841126
1035,34.12330987474676
1036,36.62042914627999
1037,35.73915731515871
1038,36.22186322235673
1039,36.407958299168506
1040,36.59020927803109
1041,36.16050308285364
1042,33.96773184567827
1043,36.746379633209386
1044,38.26146243479856
1045,40.56749257900582
1046,34.38688443068117
1047,38.871881473957494
1048,39.52174749139861
1049,36.93172141626243
1050,40.8049570778256
1051,33.201103164834834
1052,33.23016356072592
1053,34.75502372904019
1054,31.103349224962574
1055,31.09401302512872
1056,36.37746290613543
1057,34.244919761120414
1058,34.906151119872824
1059,41.74715417172895
1060,35.425257138246224
1061,41.279568384428124
1062,33.45460903191452
1063,34.730070250323294
1064,39.49262288373096
1065,32.36199183100687
1066,35.90517354348745
1067,37.63780315530458
1068,32.65614635471283
1069,32.5026821029019
1070,35.6572246007155
1071,35.12146170032682
1072,32.91276436662248
1073,33.56944612403502
1074,32.14107345719684
1075,32.7940311551883
1076,41.36405996815613
1077,35.687746721925286
1078,36.54523886328791
1079,39.15444948970132
1080,33.85105111754244
1081,37.30683896507283
1082,40.5196682496293
1083,34.292123229537665
1084,34.199192180505854
1085,36.43612996344853
1086,38.95855305784305
1087,35.54220027232765
1088,34.2662947714156
1089,33.208867612062306
1090,34.78938701560404
1091,40.18111550719258
1092,43.422683849243754
1093,35.44213016974272
1094,42.51542515662672
1095,34.57209264255076
1096,37.67547487703597
1097,36.290722024678715
1098,29.941763388969115
1099,36.222885358285794
1100,34.53126394861902
1101,33.80974132971662
1102,33.78138757029407
1103,34.17775658161754
1104,31.911476205120913
1105,35.504674814279596
1106,35.76792978224216
1107,34.054866694999184
1108,32.7095180199403
1109,36.87478183862996
1110,34.46963819408651
1111,29.896418061200894
1112,36.239686866475985
1113,33.24770886539691
1114,36.06944680914482
1115,36.83531854427191
1116,35.726980440638854
1117,38.21909124048393
1118,39.18199357909735
1119,39.75151286635176
1120,38.289037834568425
1121,37.422307967417815
1122,32.255489655662494
1123,32.90130946751063
1124,34.23058894445489
1125,40.036323014267246
1126,38.84025308654452
1127,30.455652447742214
1128,27.80408265808972
1129,33.50705738428987
1130,37.353399980989686
1131,34.579480122190944
1132,36.24229015547739
1133,34.92422535188967
1134,40.21831947656514
1135,38.02483783269732
1136,31.25439983909271
1137,37.87239782228606
1138,36.56440588365541
1139,36.951701026789586
1140,39.94799224405648
1141,41.17876716262751
1142,34.50717072400616
1143,35.591929192661524
1144,35.78389597937288
1145,37.54609647056832
1146,36.371055724285924
1147,32.96984707142901
1148,39.31105074671694
1149,35.38492005723878
1150,36.10743062505335
1151,39.350646913992634
1152,35.669673526906266
1153,37.85149249529105
1154,32.08874422407411
1155,31.938282432355738
1156,34.92177420765321
1157,34.20108919313981
1158,37.85329357923516
1159,35.45380438273634
1160,40.971562565664065
1161,34.65513180449633
1162,38.21879462333139
1163,39.83385285630523
1164,38.10551072515699
1165,40.272356014909896
1166,34.31092272094999
1167,36.541224966429574
1168,42.89624832017889
1169,36.137982386205316
1170,36.01218266407239
1171,33.99155021717263
1172,34.92590742618706
1173,38.703283774285715
1174,36.81823736983045
1175,35.42541212911199
1176,31.861242154811354
1177,39.2282913112012
1178,36.05899457266687
1179,41.06647725531707
1180,36.743895175833366
1181,33.51753186382682
1182,35.57165061617942
1183,33.27107836203595
1184,35.3803404946443
1185,38.04899534787299
1186,34.59181338968756
1187,35.2291198389233
1188,35.260070623067215
1189,36.635337817055074
1190,31.53102797217568
1191,26.023930017919927
1192,31.954109929792264
1193,31.70003751096828
1194,39.62018869379305
1195,31.97389192057324
1196,34.812058489847004
1197,35.980354921770854
1198,38.35488163511976
1199,36.7087743031435
1200,31.11336367875848
1201,34.326391768360175
1202,40.257415115481834
1203,37.22046190900223
1204,29.8732509941988
1205,31.22133664711163
1206,36.73878645109737
1207,34.14853748015495
1208,38.892454608846904
1209,45.54970365824585
1210,36.344418272675135
1211,35.171368322757765
1212,38.68524529334992
1213,31.787051396472684
1214,36.24643285999526
1215,32.22597076098121
1216,35.68856515166951
1217,39.96884899893152
1218,35.431408799680305
1219,41.67571050559814
1220,33.60203017388304
1221,37.43708775671695
1222,40.11189130515115
1223,32.88668474513067
1224,33.79071811439126
1225,37.87851433649494
1226,36.46635697326288
1227,34.58334973990746
1228,32.71288296774262
1229,34.18873543136798
1230,31.23424078824967
1231,29.45306501944488
1232,33.56286639101828
1233,36.11921988225491
1234,36.592204016427466
1235,34.96698222392961
1236,37.8001350887243
1237,33.97315293481812
1238,35.744117263172484
1239,33.3424540195135
1240,35.15045446769369
1241,32.508289638253494
1242,34.38761046721925
1243,36.77870275617636
1244,29.258478573971452
1245,30.942184807886452
1246,35.180601540992484
1247,36.00193923938622
1248,33.858822979323755
1249,29.456583893324375
1250,32.45300073820697
1251,37.92195222501956
1252,33.79958088161501
1253,32.00271812839517
1254,33.717810854176484
1255,30.034138031695615
1256,34.78813171067796
1257,37.64329853632509
1258,35.76133433677189
1259,31.922391437581027
1260,39.64770593144469
1261,34.69210730349429
1262,28.057481574503473
1263,33.06175298392709
1264,35.128270765251244
1265,33.17473192417244
1266,31.41654227735697
1267,32.971856939425926
1268,35.83190563276727
1269,30.414132932337363
1270,34.623550219525605
1271,36.730640316734764
1272,34.20849492171523
1273,34.77693912052285
1274,36.36582047555669
1275,31.590466292900235
1276,35.44708117242291
1277,32.251596003758856
1278,30.760356333453117
1279,31.872850673989763
1280,34.74471986174616
1281,38.16181473454058
1282,34.86246726444411
1283,36.31569857859672
1284,28.74903734123534
1285,34.82770368490498
1286,32.7234434049002
1287,39.74669650122375
1288,38.16978641007501
1289,32.599065694087784
1290,33.54666056703113
1291,35.177315207405776
1292,36.296219547325265
1293,34.761257134987396
1294,36.12503920607084
