,Local (+)
1058,265.94416383906565
1059,276.6044607416941
1060,270.57232444701424
1061,240.6379702574535
1062,236.05131035590864
1063,266.4529938130663
1064,222.02098683298343
1065,241.8967954893001
1066,264.01381151047866
1067,254.62713734238
1068,258.537433765762
1069,230.6456920028708
1070,253.72265128932972
1071,255.7270038314089
1072,252.02442059809724
1073,265.8273093449456
1074,257.52565809305275
1075,239.80479771192645
1076,246.00347594596178
1077,252.25352586275417
1078,256.6216440134243
1079,253.8245883320908
1080,253.09154668695015
1081,237.12469086752182
1082,262.3876549646512
1083,280.56678284964653
1084,238.84389747171562
1085,270.27094424035505
1086,264.071295003212
1087,258.1637085865499
1088,239.37327135261268
1089,266.81189569009746
1090,225.2278687187069
1091,253.14436159148426
1092,272.447014130264
1093,245.02195957492464
1094,268.4020098224183
1095,258.0296590154407
1096,270.77985972523834
1097,232.87600938473648
1098,239.260779700704
1099,233.0603358836627
1100,255.24186615528535
1101,260.25461302446945
1102,254.29113112569667
1103,246.6552384515652
1104,243.0632669008057
1105,277.85908392316327
1106,253.0414138860131
1107,260.55203513246624
1108,264.37896589950793
1109,277.56660219686427
1110,258.11078125950866
1111,263.1963582543895
1112,281.96763730228315
1113,254.94043377992517
1114,227.63738357727345
1115,253.5872316698473
1116,254.53386485376043
1117,235.5687957778504
1118,242.83741823197207
1119,259.2647321933609
1120,238.77616281291708
1121,242.65343970344887
1122,246.85994583768417
1123,256.44113419935144
1124,248.65365685628024
1125,256.4110994360515
1126,256.37902132426643
1127,257.1959793822473
1128,246.78386472924996
1129,262.36966210705066
1130,243.18815891138476
1131,235.44519416618084
1132,253.20946287114796
1133,233.0441414160087
1134,233.113481891915
1135,272.0678989940319
1136,271.3839533521291
1137,277.31889740539395
1138,263.4825604450235
1139,259.0662139325893
1140,251.8748792746284
1141,264.41876647117374
1142,265.2748305338432
1143,273.44955931898113
1144,265.90382246388265
1145,258.71784681469694
1146,268.45841265987934
1147,255.55827261727677
1148,276.3444196064732
1149,243.49798910290514
1150,253.86244913139262
1151,236.84296892556782
1152,289.32297048740065
1153,246.6615730505329
1154,262.0075566967512
1155,255.3175886746281
1156,279.2986176861302
1157,251.60129642433944
1158,260.45800546364967
1159,264.41505409923644
1160,284.104802533535
1161,255.11130921941003
1162,256.7979592223963
1163,266.7427531080555
1164,254.69605693270032
1165,268.73426934170095
1166,253.0201544337794
1167,266.4274749097027
1168,254.86671580393886
1169,270.6336533990023
1170,253.4152936922714
1171,270.58393245388436
1172,264.20238357710343
1173,269.38456900589034
1174,278.7840924324451
1175,260.46693664634853
1176,257.1089831353784
1177,215.3615809663698
1178,260.02235428894977
1179,264.1364377653448
1180,245.91886507370162
1181,258.58922018815554
1182,244.13963370775943
1183,269.7155869594796
1184,267.50861154432374
1185,264.44031289432877
1186,270.64621539259707
1187,259.89665741514955
1188,252.64323542322535
1189,267.76899183969283
1190,285.53745258586196
1191,250.54965115493792
1192,283.5250744850494
1193,255.96679263778557
1194,260.12927405307585
1195,265.1725100479408
1196,256.65104783138713
1197,246.36287961120357
1198,260.1655308181375
1199,243.84676034503823
1200,261.84781817753714
1201,259.16116443881623
1202,260.5813684577592
1203,252.36559996007387
1204,279.4075027056281
1205,232.8973328168807
1206,286.7054938701233
1207,261.0414584309678
1208,259.3109754489478
1209,267.3760204442083
1210,255.39391535504228
1211,257.5675625213676
1212,262.6239451484336
1213,279.542795541567
1214,265.6410255245472
1215,275.4908349446886
1216,280.89563030762895
1217,269.8372707859435
1218,276.1154991943565
1219,278.1715519575748
1220,270.948027450287
1221,267.4102848200245
1222,268.18012500133113
1223,273.57097145522187
1224,255.71626642290883
1225,271.10345434700287
1226,252.7117356782833
1227,293.1963847654454
1228,274.5606947989698
1229,273.69290399417457
1230,258.75503244754947
1231,277.0773786637696
1232,258.06390326108783
1233,272.450568677314
1234,271.5099565994842
1235,279.1068667854349
1236,274.0154467346205
1237,253.04859251179104
1238,270.23447115910585
1239,263.95871920548393
1240,273.9897888376477
1241,249.26267364869008
