,Difference (+)
5985,2272.8479356220846
5986,10.332542247289474
5987,14.761364984377936
5988,4.911679435122885
5989,9.344012122393623
5990,12.595708462216336
5991,30.668491429778744
5992,9.086816741174777
5993,31.677442102023928
5994,15.743708225827683
5995,78.80431140465767
5996,13.410400076100524
5997,15.513209857702236
5998,12.4979950923882
5999,154.786601362166
6000,7.387364613786252
6001,5.879949920483693
6002,29.620583093541622
6003,16.919088593412766
6004,374.67560928265846
6005,17.415567965249835
6006,106.66776673382833
6007,27.263941721255588
6008,130.19546433853245
6009,12.48196472948021
6010,5.630629297619023
6011,10.001399413668555
6012,10.493623385320156
6013,11.965317433683332
6014,17.367465596930938
6015,476.34135374736957
6016,31.35339535337131
6017,28.26544735676401
6018,24.580266220113163
6019,70.41879869463061
6020,33.51975337215113
6021,11.994504002159838
6022,88.89384530770424
6023,590.8588348526092
6024,1053.202552546458
6025,16.529622147099523
6026,21.77552308463001
6027,10.173794857945055
6028,8.263200886614603
6029,3383.4066195436353
6030,17.976931913289096
6031,11.130565779410412
6032,32.52893903701837
6033,93.33103157578981
6034,19.582837271090828
6035,14.733978520991638
6036,33.43817266008772
6037,14.297070935524633
6038,40.967467061809586
6039,6.875375254988672
6040,18.33164110169486
6041,6.126937409957701
6042,5.870971804329864
6043,5.76509171138702
6044,49.98604124217068
6045,38.463162379400956
6046,24.059619269709035
6047,21.20679806082615
6048,5.918876360748632
6049,10.846558223607532
6050,16.882254883256
6051,39.13148594724396
6052,43.02197569203383
6053,87.82741591767257
6054,6.531701873154786
6055,71.15999537084653
6056,10.422144784044065
6057,234.77799878549868
6058,252.94335764784518
6059,9.180895307577568
6060,11.710376007650382
6061,89.74188371871723
6062,18.010791850986884
6063,1814.3632997818509
6064,31.553738788146863
6065,291.9999720156579
6066,47.603096990216024
6067,10.785534677399477
6068,11.432146861098257
6069,9.004631285520627
6070,5.493042541803706
6071,20.647500745187944
6072,16.072473468668157
6073,169.47040594291948
6074,44.20106405137278
6075,8.91903138433305
6076,6.5537045387844195
6077,2191.7072732102383
6078,1184.5005284882923
6079,11.052385819598307
6080,6.035227117721101
6081,5.677882020872199
6082,29.886599381670525
6083,11.000990683732685
6084,6.377621510328072
6085,52.75921750189758
6086,12.222583811387045
6087,56.97623626117019
6088,6.416719981567742
6089,568.4379625967196
6090,35.102198484216274
6091,1597.0234010409074
6092,20.64404334569624
6093,192.84198608126397
6094,337.26196609527426
6095,18.97879951327536
6096,58.88034896126143
6097,569.6779645778869
6098,17.718185984051072
6099,21.184586853530913
6100,18.610833440303562
6101,21.663272039295503
6102,481.3058051120142
6103,19.830466625182655
6104,369.37716637048067
6105,51.64497967806074
6106,22.63165780049131
6107,138.7645253232115
6108,6.613065456125247
6109,9.27982610962719
6110,119.75108409964176
6111,23.110839157195908
6112,44.300004266590925
6113,704.0970264532322
6114,239.6599501564687
6115,186.23438787940972
6116,10.227878673394216
6117,5.021251691408871
6118,1261.3424178298844
6119,17.72281072204225
6120,93.4748600644255
6121,28.808645483323616
6122,74.24941681692415
6123,43.038846518274234
6124,23.57599154367555
6125,18.861986991605068
6126,44.35670555305664
6127,16.008441071239375
6128,26.90297582044048
6129,12.834283191563438
6130,20.087542491545832
6131,6.8254880735954595
6132,738.7116573435479
6133,264.9304146009657
6134,34.81895670409608
6135,6.180206947009148
6136,353.7501776287148
6137,249.82503385264124
6138,10.882326751351975
6139,54.1667515005091
6140,9.545608120031451
6141,139.7491014482241
6142,10.144673618370655
6143,13.542757866519745
6144,15.431017409617041
6145,32.74633016714725
6146,8.392673568889181
6147,97.41541183614221
6148,144.59114941730732
6149,944.4166595211224
6150,32.223500437892476
6151,7.306627938333849
6152,13.745958040082876
6153,51.99731532253533
6154,31.841420911867118
6155,28.025802045327776
6156,53.040892044656474
6157,349.63198998067503
6158,51.031632117665296
6159,31.925043065842665
6160,9.006932450741616
6161,28.522402323667812
6162,50.657640266267286
6163,29.334094169781366
6164,10.843828585035487
6165,9.122088164701797
6166,71.58891744422743
6167,84.83069668579945
6168,14.198907314048743
6169,14.99874622550572
6170,27.055070652625435
6171,81.08290358023991
6172,21.812253072888833
6173,9.781180675671198
6174,27.387969934672466
6175,309.32750758900966
6176,55.12135946488384
6177,113.14247183884947
6178,241.05821663131786
6179,21.801674466370724
6180,14.29202487769648
6181,6.5011435643889355
6182,17.035535548284106
6183,7.533083277607882
6184,238.15870313427573
6185,12.187345114544382
6186,7.359102271017066
6187,89.68351384404765
6188,86.30914160191317
6189,93.45798165935223
6190,21.191701328600594
6191,5.722793932769617
6192,15.31174176401247
6193,14.249418905854768
6194,13.909028547220412
6195,2086.117807437562
6196,5.938873929167631
6197,9.267786191540047
6198,23.445913766430714
6199,15.722271049491784
6200,20.03433017914609
6201,12.253235410853613
6202,6.843795726027903
6203,5.24837184893476
6204,13.723884359468114
6205,7.087555471433196
6206,24.468222078493703
6207,356.8639372840736
6208,42.32634528528109
6209,9.008747352455739
6210,177.20120933254083
6211,32.56772440969219
6212,102.36598955419481
6213,6.009870808221576
6214,40.749898484107156
6215,5.559774872117946
6216,46.990526554048586
6217,49.34929707596227
6218,8.532663871360134
6219,70.11529574001149
6220,62.514493934129916
6221,9.014272860946534
6222,9.040088253958906
6223,73.51236523445176
6224,6.1001653731467504
6225,8.391490120786564
6226,63.52170797725518
6227,21.534453228221068
6228,43.73594205532209
6229,9.743157119503259
6230,8.668328063158203
6231,918.3906141704473
6232,43.278638751062104
6233,24.03375995281768
6234,9.254400447452271
6235,50.03446068385924
6236,26.76654897789174
6237,27.68257302296639
6238,22.478997979306314
6239,128.14490220920885
6240,249.0848494680332
6241,12.43309800529141
6242,30.999550505712957
6243,179.21088934460022
6244,7334.295125600121
6245,14.491175364965144
6246,40.62383564061194
6247,58.43633883822155
6248,9.268746124789173
6249,9.79200177150767
6250,10.094663863756063
6251,5.391783059896118
6252,8.71987223374758
6253,18.09850662100529
6254,42.35106627394933
6255,19.754614457558564
6256,12.027822539403271
6257,13.98579909623031
6258,14.504978169900035
6259,15.425996695695758
6260,17.47993100250446
6261,5.075969839274972
6262,9.846582052438839
6263,6.171870872450958
6264,17.99982033666554
6265,11.227236963271904
6266,4.869241921464287
6267,6.726156370060675
6268,6.4454678955804265
6269,11.815805588346736
6270,7.1585981196773725
6271,7.684973211576897
6272,6.613858620164545
6273,14.00496111691334
6274,20.97204657529275
6275,6.828209842530522
6276,45.87172790887393
6277,14.69811878654992
6278,24.1586711228502
6279,8.968036039852034
6280,14.515120071494525
6281,46.845190003201274
6282,1401.821123224104
6283,74.79068164876975
6284,25.317846289528006
6285,192.0954454911914
6286,2238.7682059069375
6287,27.348108111261595
6288,37.165830312735665
6289,9.812857256851107
6290,6.463899572284214
6291,7.260070669694686
6292,12.548484870344986
6293,12.888516924900859
6294,96.64971608544812
6295,6.973727848352456
6296,8.94552554841893
6297,224.39600684933686
6298,26.179245658721303
6299,6.374507645332301
6300,1042.7539388945372
6301,6.130441790875873
6302,7.105500750869611
6303,56.16116647313118
6304,41.60224963083641
6305,247.56058789834302
6306,358.56433193649826
6307,543.2437718196189
6308,6291.130400655789
6309,5.465936958528228
6310,5.231217111722911
6311,40.13020394933051
6312,7.456552235266424
6313,8.060734471484187
6314,26.959638241889333
6315,7271.15694774393
6316,9.455951647563982
6317,43.49884214936789
6318,23.26397750712138
6319,15.041897412881296
6320,62.62689558968532
6321,5.569880125806154
6322,22.055017961623978
6323,10.6729762330919
6324,9.355543203553905
6325,726.3911795276997
6326,6.634593462867651
6327,20.75492339930475
6328,175.5364782956852
6329,45.638222309612345
6330,27.11290234804448
6331,8.642348120699909
6332,36.70823026633086
6333,22.57639308281717
6334,66.06272485222792
6335,6.520596869641691
6336,41.21756355941379
6337,1267.895381046394
6338,11.144595976954704
6339,11.201453394591315
6340,66.89690820082086
6341,93.91977135538185
6342,22.376502692102513
6343,48.69992462128764
6344,12.657785632856992
6345,293.4017734421439
6346,33.23532823866908
6347,58.37707040855993
6348,18.559118903864196
6349,13.094610383627785
6350,9.80633346340186
6351,38.886681482065775
6352,68.18391744936537
6353,65.31290950251928
6354,21.54835774148268
6355,301.14404768875875
6356,30.526457182194406
6357,376.43246547112636
6358,16.52001870293621
6359,60.276011456082
6360,170.84325039378356
6361,4095.1870190906707
6362,10.374261052057113
6363,19.999360255254754
6364,25.779352347555154
6365,269.0901189604965
6366,8.10536551393926
6367,8.102431302045515
6368,10.956846118676841
6369,6.155152490386652
6370,21.56072412445982
6371,8.988975543189762
6372,48.907768059179695
6373,29.726021835052418
6374,1306.8256366506248
6375,11.5877293748506
6376,68.53680615558598
6377,2318.8659098275466
6378,28.786660502068063
6379,83.41364180732315
6380,7.652448685188532
6381,32.2204550394934
6382,8.534166951274486
6383,16.791858474341378
6384,10.728855826069477
6385,119.70123285658781
6386,134.3554662607736
6387,6.123215418325521
6388,36.615753684888915
6389,104.16487688408469
6390,28.644665784029662
6391,177.8713027861772
6392,6.078908748282151
6393,7.368102455995677
6394,46.55675799216546
6395,1069.546631861272
6396,33909.5034432379
6397,197.66129114362036
6398,44.663512591407404
6399,12.118377828442096
6400,7.010475484563322
6401,7.941025892917797
6402,23.253866463549937
6403,7.361205405844038
6404,7.932982773576668
6405,15.861295700717573
6406,4768.404954624153
6407,7.676081679014565
6408,23.67376792308957
6409,8.068205155345874
6410,155.86054230006414
6411,28.2494832205409
6412,22.807068498435534
6413,16.525762140083234
6414,35.34048670933411
6415,6.883890678626491
6416,9.684327677096235
6417,47.93985403692545
6418,33.63439982538294
6419,11.063140415316076
6420,177.2290577396917
6421,98.86728178550867
6422,42.09740918305
6423,10.213390176485007
6424,12.661114191388162
6425,19.727499530856527
6426,11.413214699848275
6427,39.277526497028155
6428,54.00050023384448
6429,94.41695126019388
6430,206.43789384268493
6431,170.3035188780396
6432,9.029928076173915
6433,17.81375858185646
6434,21.74377265597161
6435,230.59219067082603
6436,53.34731626189426
6437,59.350285079492586
6438,277.25361615727707
6439,90.02348681918741
6440,90.24687025294024
6441,43.102332237429636
6442,33.75596303780367
6443,20.721090306942642
6444,33.8501251930003
6445,52.22155731359646
6446,60.555358731487914
6447,272.0233799552045
6448,61.600684575880884
6449,376.58014929829943
6450,221.7567070120522
6451,8.142428589853115
6452,73.9872485597358
6453,12.930515781999391
6454,130.07232083346952
6455,20.192389637267084
6456,11.464734538570129
6457,9.63191283535961
6458,79.35960213205257
6459,11.494320386844958
6460,6.1659370421312545
6461,15.912437508292708
6462,275.6599696225683
6463,8.321531935445224
6464,173.32448422715007
6465,9632.03572320573
6466,74.24257561277703
6467,32.24900406438426
6468,44.20992601009207
6469,91.63777571450017
6470,16.97763863377302
6471,42.45765520892067
6472,83.47776452442783
6473,7.028184059758582
6474,65.74396738058721
6475,234.58900627751984
6476,26.211391296684212
6477,31.040959452806614
6478,4.592633091343587
6479,73.92318760151196
6480,131.07847509544155
6481,16.640181777390996
6482,65.96807316740777
6483,148.76960059897587
6484,108.8872138513763
6485,67.98663682765833
6486,43.20913239166397
6487,164.97391426653863
6488,10.211378182369058
6489,53.18632398347796
6490,8.145280220841128
6491,245.94869418273228
6492,34.23827544317975
6493,67.67295887575337
6494,14.462571491781402
6495,19.896340242376617
6496,24.509885369041573
6497,17.478746509620105
6498,24.111638759007242
6499,281.4153012954836
6500,19.325976918783585
6501,164.97485274898685
6502,16.7332048238689
6503,21.445239005767487
6504,12.755119630093406
6505,83.1384392382809
6506,15.98421122446217
6507,8.934729699587706
6508,64.2734168378804
6509,7.079698862180361
6510,53.52041525926755
6511,192.4377613502986
6512,471.4869091903165
6513,12.733221819497807
6514,35.08365283817032
6515,1031.2430227466466
6516,108.07995441698894
6517,8.494192365275435
6518,31.37009891796212
6519,11.679610439737086
6520,14.37790923009237
6521,559.350449183458
6522,14.434949154749205
6523,8.146921528791705
6524,17.847740324303018
6525,8.285847746527972
6526,44.59206115094421
6527,7.274179114178179
6528,246.5593475147109
6529,12708.414681058237
6530,2415.611041424693
6531,79.69687049779371
6532,144.8708652297867
6533,44.120605363817305
6534,27.634118265464974
6535,11.279911059168425
6536,73.510135124774
6537,28.687490639857632
6538,11.919390790262645
6539,7.611228357201387
6540,9.629808707302596
6541,4.406130384525972
6542,27.143190239418455
6543,585.0404869699829
6544,7.980848711497071
6545,344.8007054326442
6546,5.8282831157032735
6547,31.64411542996434
6548,71.33654956110344
6549,14.569663100335875
6550,838.3106471538466
6551,49.51089687465545
6552,12.212813685023487
6553,21.436523549459388
6554,84.7215057242482
6555,4.8124282631160185
6556,10.349725770370465
6557,5.641651250457531
6558,21.348344540542918
6559,961.7019856601103
6560,280.6915426261786
