,Difference (+)
3568,2.937841605858883
3569,2.897439641979131
3570,2.8790598311644153
3571,2.8839463334625033
3572,3.0494006865383247
3573,2.939150369932648
3574,2.8785698407979114
3575,3.0048886869529157
3576,2.891954681991135
3577,2.877271070066466
3578,2.9248420014431677
3579,2.872190098330745
3580,2.893701537266024
3581,2.956560160101605
3582,2.9037493592756
3583,2.9947509660853155
3584,2.937644590397848
3585,3.0026102819110334
3586,2.902103602179024
3587,2.9114157571057304
3588,2.9558036942538646
3589,2.935440608876697
3590,2.9325052878739806
3591,3.024183707026479
3592,2.914612390282188
3593,2.901870689459465
3594,2.9912529783703574
3595,2.900027521143287
3596,2.9288079991297784
3597,2.961110960992395
3598,2.9583508541684793
3599,2.897873709734804
3600,3.1022530098776984
3601,3.0483848693710125
3602,2.9625562032928943
3603,2.990230958876107
3604,3.0330259029025837
3605,2.900341458200627
3606,2.9271204990949173
3607,2.9549342130119514
3608,2.8610759293063963
3609,2.9921019732531424
3610,2.884366242931813
3611,2.8935368105532087
3612,2.8443961267756057
3613,2.9357051522671385
3614,2.9382776915444246
3615,2.9618889150162944
3616,2.9902168478494606
3617,3.0146537317034103
3618,2.8666657260381583
3619,3.0054710637950848
3620,2.948696071090818
3621,3.007379604272535
3622,2.911777066537588
3623,2.879972165793123
3624,2.9582257327025356
3625,2.891008419353363
3626,2.8846343056036616
3627,2.9944375573498783
3628,2.85988103509195
3629,2.9777889554000376
3630,2.9350621729595523
3631,2.8437282346083212
3632,2.835968026445967
3633,2.8843486187229317
3634,2.9382022555220537
3635,2.9083498079497296
3636,2.894176523778424
3637,2.9152262328487173
3638,2.8704963138907114
3639,2.90156931426388
3640,2.9854757405466956
3641,2.8578331776550474
3642,2.924912016297494
3643,2.8540012832155415
3644,2.9440914409418406
3645,2.8219482504089037
3646,2.868160017656248
3647,2.8621563625724726
3648,2.823635158150995
3649,2.9864169451346743
3650,2.9957122456576797
3651,2.9219273578600524
3652,2.957033374630907
3653,2.979670169766792
3654,3.0197124401703426
3655,2.866730563874455
3656,2.9537508227767875
3657,2.8859410006944604
3658,2.907712989067704
3659,2.8766115845278137
3660,2.9117945159387926
3661,2.9059564608928827
3662,2.925859593330623
3663,2.955114329187658
3664,2.8518311789651065
3665,2.976971112018634
3666,2.889504745805699
3667,2.9823826064889216
3668,2.8611130235265416
3669,2.866865374037419
3670,2.942293046623951
3671,2.942854979717648
3672,2.902940470345673
3673,2.929920315616359
3674,2.8574456894897384
3675,2.8570292873340333
3676,2.9364372100756864
3677,2.852275166112801
3678,2.941745435884812
3679,2.865888157648641
3680,2.891870129918876
3681,2.883765310302227
3682,2.954352539156385
3683,2.843500515793014
3684,2.8737999634844846
3685,2.9454241762217133
3686,2.850626269875461
3687,2.8910673666260425
3688,2.958573252064687
3689,2.9150189416293006
3690,2.9594761347733214
3691,2.9684757343140813
3692,2.8799440036294848
3693,2.8497137996264734
3694,2.9048900673752622
3695,2.9577708804226166
3696,2.8970935231033117
3697,2.8688679674046114
3698,2.9162072301077315
3699,2.907008320519123
3700,2.9416867601816787
3701,2.883357013129499
3702,2.92250297499816
3703,3.0538033541322918
3704,2.8423389842790097
3705,2.88555002979024
3706,2.834592880071097
3707,2.918575635388925
3708,2.908291506253471
3709,2.997361359585497
3710,2.941777806333107
3711,2.875884401056923
3712,2.9094065933026014
3713,2.9142606714275496
3714,2.86217411625483
3715,2.883413511946188
3716,3.05553833832934
3717,2.9921785476571614
3718,2.944864110746149
3719,2.878613395353976
3720,2.9113280884355985
3721,2.9062245204609205
3722,2.9117256274136065
3723,2.93172490525217
3724,2.800251976384554
3725,2.841162692688797
3726,2.9665636373211184
3727,2.8877408966836082
3728,2.8766607949710576
3729,2.9519824739298643
3730,2.984013753467335
3731,3.0547292718073966
3732,2.8937112066119948
3733,2.9705720248429794
3734,2.941918859004328
3735,2.919613301461067
3736,2.9692525493491115
3737,2.9405074011003425
3738,2.934380503516131
3739,2.9346835754971012
3740,2.9509327850124523
3741,2.9090923442798258
3742,2.9112890063549774
3743,2.8803333011652703
3744,2.9113510780102976
3745,2.85725937169338
3746,2.887153954716209
3747,2.894113245869088
3748,2.977707020779042
3749,2.9576804693302328
3750,2.928816378347964
3751,2.9532425233820443
3752,2.912794976012879
3753,2.9680247312633816
3754,2.904088632864627
3755,2.9370174717772692
3756,2.8546197201196666
3757,2.937149769244029
3758,2.9021968594863274
3759,2.948393789453104
3760,2.9219886846620478
3761,2.9446909877129537
3762,2.879090325324808
3763,2.8911440460577467
3764,2.9801430686498667
3765,2.8587959516626977
3766,2.9453390322926385
3767,2.9225975118927052
3768,2.8781921818855434
3769,2.9804576296600453
3770,2.9675314945835156
3771,2.9567871369602625
3772,2.957246963196067
3773,2.888007348164092
3774,2.9797983752078263
3775,2.9286992712167472
3776,2.960375017889124
3777,2.9010048250324734
3778,3.036099622024181
3779,2.9781070452262055
3780,2.9517017564892902
3781,2.963511469090955
3782,2.931112169601659
3783,2.8798774464578765
3784,2.9186367744878807
3785,2.9279667814914583
3786,3.0318174391689325
3787,2.8731042319799327
3788,2.9443804402077527
3789,2.8456349431788124
3790,2.9803330541307704
3791,2.8630991584010537
3792,2.9473208416200887
3793,2.904047203876733
3794,3.0377615435202334
3795,2.911397422519502
3796,2.9570205490470762
3797,2.944060191930991
3798,2.9290980953828716
3799,2.9504164495113017
3800,2.862095101663706
3801,2.8839748022970566
3802,2.935523502710243
3803,2.867217731324911
3804,2.913744170966084
3805,2.880018515438133
3806,3.0041060955310335
3807,2.9180682735809214
3808,2.8876723700779303
3809,2.8701471060612818
3810,2.8962984545293717
3811,2.819500096912761
3812,2.830230929489318
3813,2.852057763479933
3814,2.8644954653025856
3815,2.8298499444070875
3816,2.8753745652603317
3817,2.8959233019788275
3818,2.8480661191180214
3819,2.917255875516507
3820,2.9549623056901515
3821,2.8863491528623526
3822,2.869720448242656
3823,2.9367447667745026
3824,2.850402283627082
3825,2.839831977955226
3826,2.8723510977386177
3827,2.991919609954054
3828,2.8772299027183195
3829,2.881000761053681
3830,2.943764704962478
3831,2.907730765600266
3832,2.9096890944585714
3833,2.9313059051646153
3834,2.8204027645954755
3835,2.8451448988980883
3836,2.8954210767219
3837,2.8701766446054107
3838,2.8506179215195804
3839,2.9203104962777933
3840,2.9017127035388475
3841,2.857265737334929
3842,2.926128740457594
3843,2.8340104113942397
3844,2.883425371456537
3845,2.932498228234816
3846,2.9335170473543957
3847,2.9587177286501216
3848,2.929943253699598
3849,2.9191802614786857
3850,2.997403279676513
3851,2.8916745945241833
3852,2.963502731818025
3853,2.848229892447923
3854,2.949002577687841
3855,2.9366347627445264
3856,3.043745659370887
3857,2.8825718623565875
3858,2.865048747050918
3859,2.964965797594382
3860,2.907642383834042
3861,2.945652008637915
3862,2.920022300771445
3863,2.9071268491462945
3864,2.9315612193759395
3865,2.910917083921706
3866,2.903986015961607
3867,2.8603190522074233
3868,2.852587003837825
3869,2.8741028255016348
3870,3.092556831106711
3871,2.873703576444421
3872,2.8927065952438267
3873,2.79597721210839
3874,2.876723166210362
3875,2.8213708945309093
3876,2.9730394396569215
3877,2.9249848632510282
3878,2.898465117279672
3879,2.935121068774447
3880,2.943469169695602
3881,2.893925586515611
3882,2.9843336498151616
3883,2.9067892664255908
3884,2.960443006839709
3885,2.8833729004455515
3886,2.834546043115388
3887,2.986176183830524
3888,2.8610776369414666
3889,2.895742655759575
3890,2.8795492436874564
3891,2.8009019327785363
3892,2.9837071934049946
3893,2.8592074113494816
3894,2.9320881691568084
3895,2.8250052322097945
3896,2.9358103433442944
3897,2.8906867036291386
3898,2.971034095842479
3899,2.9833848702219554
3900,2.9117864818761605
3901,2.925990619047251
3902,2.861723968003503
3903,3.006643513380216
3904,2.896533138328868
3905,2.921406520131357
3906,2.883004316780295
3907,2.9273369724428133
3908,2.950935075819103
3909,2.899906600561305
3910,2.8942750404082176
3911,2.9105837651661477
3912,2.9032180110624006
3913,2.9168595850123404
3914,2.8140792246790145
3915,2.8487985676389282
3916,2.944910573222321
3917,2.8606531575738425
3918,2.9451706760398064
3919,2.9668514572072446
3920,3.0272443542656715
3921,2.882455693211838
3922,2.910484076071442
3923,2.925968775134829
3924,2.8701592177955124
3925,2.8835899340082918
3926,2.989327031312853
3927,2.8975913842659042
3928,2.8636862878737825
3929,2.858950343770347
3930,2.9516242965997392
3931,2.82786495830168
3932,2.869068147462857
3933,2.9223973156900986
3934,2.9289941663074597
3935,2.9031738058240113
3936,2.899821670412136
3937,2.8757340672732115
3938,2.8553660175882847
3939,2.959790045580881
3940,2.962983861438643
3941,2.9553195532665173
3942,2.899709951103428
3943,2.8852922379896415
3944,2.869626261520319
3945,2.841724557464338
3946,2.929866466330792
3947,2.9103556215165223
3948,2.980915206671193
3949,3.024584209370495
3950,2.9506922956348145
3951,2.892818837162653
3952,2.8143890251097017
3953,2.898908624465235
3954,2.799105786438019
3955,2.816979295804988
3956,2.8119494975726895
3957,2.861762743562449
3958,2.9246847510194827
3959,2.883606824961132
3960,2.8681095249646313
3961,2.8530840171099556
3962,2.866148107901616
3963,2.959466794981803
3964,2.864710726685708
3965,2.9289225611175826
3966,2.834936163967987
3967,2.88859466982437
3968,2.8494382302573134
3969,2.824982580313781
3970,2.862000503746236
3971,2.9708565612774946
3972,2.853679796229762
3973,2.841523910425955
3974,2.926394241267773
3975,2.9212190532422957
3976,2.8210591964273015
3977,2.9329240757429442
3978,2.9634670081589265
3979,3.0042450142321684
3980,3.0558380558660505
3981,3.028342831553272
3982,2.937970083295393
3983,2.9572321481437376
3984,2.9247318769660464
3985,2.9099101147544366
3986,2.95156875028954
3987,2.888033253282464
3988,3.0475086631912065
3989,2.850374741448459
3990,2.8943361718741794
3991,2.90284791906093
3992,2.9968043253988124
3993,2.9062423768967696
3994,2.943077493011954
3995,2.926352365019171
3996,2.9409663938938766
3997,2.9762230329911095
3998,2.9595008127040296
3999,2.9882347057875123
4000,2.87448748852998
4001,3.0094167083051233
4002,2.8749011583074595
4003,2.782408111555703
4004,2.8909052915303315
4005,2.9080775853931793
4006,3.002145005461107
4007,2.986224756889895
4008,2.989185460732836
4009,2.9477337328033655
4010,2.9827633886725744
4011,2.874217891114449
4012,2.8712819984920834
4013,2.8875812245236965
4014,2.910214796535578
4015,2.876550688079749
4016,2.8628427667120424
4017,2.860305736240645
4018,2.8177980138085754
4019,2.994323502621035
4020,2.874630911827255
4021,2.8485288049327235
4022,2.8087008831635143
4023,2.8899882447344236
4024,3.032362373057617
4025,2.8765155745687885
4026,2.9075346815677525
4027,2.8859974864721987
4028,2.8478583003853766
4029,2.9076390991217544
4030,2.953359949847479
4031,2.8793216858645536
4032,2.8552582798469985
4033,2.8832638714881176
4034,2.8276973188524943
4035,2.8464475265737534
4036,2.8939535303822654
4037,2.829648769951567
4038,2.86584340487392
4039,2.945831616718894
4040,2.835208967471176
4041,3.0121260648390185
4042,2.9098263886095106
4043,2.884929334893555
4044,2.8818276514251098
4045,2.928441772825054
4046,2.9422027932224646
4047,2.8626005521937645
4048,2.9170959639967124
4049,3.0040703307628194
4050,2.8767703614511997
4051,2.854825314012382
4052,2.83597879447823
4053,2.8531984148921348
4054,2.834473262535668
4055,2.930577327112998
4056,2.9208931998567045
4057,2.8942652974721064
4058,2.915989941350965
4059,2.984713942182431
4060,2.8907135396141292
4061,2.8510849752166783
4062,2.861661060004458
4063,2.7956507471813707
4064,2.9039082330581336
4065,2.8139113750561546
4066,2.917495550885461
4067,2.8872201283903522
4068,3.0168208373005703
4069,2.9557652261872565
4070,2.9040815915752316
4071,2.916448188610694
4072,2.8437789192458056
4073,2.968361450696743
4074,2.83658813252492
4075,2.8579732604255645
4076,3.026786739863749
4077,2.863072898548365
4078,2.903298795955889
4079,2.8330214439101296
4080,2.8874941718229543
4081,2.9376831519310698
4082,2.880527963329733
4083,2.977105918880253
4084,2.9398912902084953
4085,3.043290287493831
4086,2.928952314391146
4087,2.8922152048398972
4088,2.937325490831296
4089,2.904478091735403
4090,2.83778076997184
4091,2.9914928108479457
4092,2.9532245269787367
4093,2.9052911526998555
4094,2.9403169237017193
4095,2.96003467550759
4096,2.995381665295478
4097,2.946087267048151
4098,2.872018370142513
4099,2.920788192713677
4100,2.933201137673213
4101,2.8197725662074435
4102,2.979475012618866
4103,2.843010643409974
4104,2.8690440900391403
4105,2.938329128980986
4106,2.8446668800531523
4107,2.907523371488472
4108,2.858858467513913
4109,2.8160395883892617
4110,2.885718698862961
4111,2.9920022692922617
4112,2.9032430624472227
4113,2.8965798729622785
4114,2.9341794676879807
4115,2.840427720894002
4116,2.9910716596302436
4117,2.871923171723425
4118,2.879860198034224
4119,2.9024327451945044
4120,2.9440169775751466
4121,2.855779892893968
4122,2.836773899929199
4123,2.8655984447617855
4124,2.7854850158261732
4125,2.8559609590039483
4126,2.8718220436755035
4127,3.0254453579597955
4128,2.887857533164478
4129,2.8791676716733696
4130,2.9020605675220863
4131,2.9253300208204585
4132,2.9398659943894994
4133,2.941181150015547
4134,2.8814757904861983
4135,2.8363271536350565
4136,2.858930904162059
4137,2.918635636107182
4138,2.944339486674608
4139,2.8911261611142076
4140,2.9554277538649303
4141,2.960111740589873
4142,2.9759478028182174
4143,2.871559951852322
4144,2.858331936398585
4145,2.8924991504686965
4146,2.944548718539097
4147,2.8750142777256147
4148,2.948521759655255
4149,2.9033021134054566
4150,3.014841766303604
4151,2.958363940556383
4152,2.9162524572352426
4153,2.7906855147283216
4154,3.1194149334645913
4155,2.894111496072209
4156,2.9232351966945846
4157,2.888850502485897
4158,2.8596744401265934
4159,2.911631927331443
4160,2.9247422211168583
4161,2.8978700164845357
4162,2.936851135574988
4163,2.885935213449792
4164,2.7962893255419723
4165,2.9088645470977723
4166,2.895652464117286
4167,2.8579471274471553
4168,2.7607881282752875
4169,2.896176146337727
4170,2.8674036816688404
4171,2.8667341881883712
4172,2.884582321143252
4173,2.982132232012049
4174,2.808918268265503
4175,2.9200378635950224
4176,2.929472970346701
4177,2.938577454879709
4178,2.8609439313028497
4179,2.9833536522960142
4180,2.8504219002546782
4181,2.8768850871618064
4182,2.903829029601679
4183,2.9010697258012264
4184,2.884210052685945
4185,2.912452082782235
4186,2.8572231739402993
4187,2.907349520704995
4188,2.8670526494928343
4189,2.7756075851254325
4190,2.904721079020031
4191,2.8562962680695305
4192,2.8973351991099885
4193,2.919028025795068
4194,2.868711410932662
4195,2.9695276630679874
4196,2.9313222781671526
4197,2.8522461440836637
4198,2.996389368045008
4199,2.906838221808404
4200,2.911365105898778
4201,2.8629989177469737
4202,2.8309239774501593
4203,2.924880398032187
4204,2.9058331847793464
4205,2.882101530328147
4206,2.9071043857113654
4207,2.894797669043452
4208,2.9578792619949392
4209,2.960627906867322
4210,2.962390899259665
4211,2.8725781137100217
4212,2.847694889475024
4213,2.997295521512704
4214,2.927052399992297
4215,2.900710263684061
4216,2.8837724359955623
4217,2.9391286231010363
4218,3.0003055981038984
4219,2.939009868422496
4220,2.8612901270904234
4221,2.9270434884419516
4222,2.914117122579029
4223,2.9148055665884818
4224,2.9343988968763863
4225,2.9499978388832035
4226,2.8923411260861576
4227,2.9062499873120924
4228,2.907018993337321
4229,2.914605825111326
4230,2.919957280399517
4231,2.9720086180622043
4232,2.921466042477828
4233,2.9689001596042894
4234,2.8784788330216378
4235,2.937213735186798
4236,2.8786086245058184
4237,2.914753450087144
4238,2.9295062867789845
4239,2.920835750282766
4240,2.9656797185113453
4241,2.848390724191045
4242,3.0213194329977973
4243,2.9892292987514626
4244,2.963777217275984
4245,2.8814404997577405
4246,2.9127926585848836
4247,2.9732344700631126
4248,2.8818906660457477
4249,2.89343471059167
4250,2.9175577690300516
4251,2.887411052826974
4252,2.950033523897547
4253,2.9602126353416383
4254,3.0053591305773772
4255,2.910977219159752
4256,3.0033591753603566
4257,2.9288605368908365
4258,2.87715423036549
4259,2.9297128284487064
4260,2.887534262835317
4261,2.925099903086787
4262,2.946924201187208
4263,2.9067905325418737
4264,2.9396103566247604
4265,2.8485317396106873
4266,2.9027672355905265
4267,2.9309775035805004
4268,2.877901315042581
4269,2.9129197864753618
4270,2.9579439814115016
4271,2.903724925953054
4272,2.862623041967424
4273,2.771359156405956
4274,2.8362883585568897
4275,2.941574666036402
4276,2.845905470517057
4277,2.9798298952219087
4278,2.914977210991413
4279,2.910505947869645
4280,2.8625885149317707
4281,2.9628283083588323
4282,2.9275027414091195
4283,2.9049133698437393
4284,2.7721604408998646
4285,2.845149996072738
4286,2.875178535475837
4287,2.870656465670609
4288,2.925591144780644
4289,2.8270580228710513
4290,2.8890029670565402
4291,2.83557277822551
4292,2.94446409246788
4293,2.835733914636655
4294,2.8429877296511217
4295,2.8637758404032083
4296,2.9248390089706318
4297,2.94792578040237
4298,2.915029285479604
4299,2.873401908820477
4300,2.8133670635459627
4301,2.9548076072061855
4302,2.9018231608160256
4303,2.9291723275649804
4304,2.803444442266628
4305,2.8087810525243424
4306,2.866606891142424
4307,2.8761566611611924
4308,2.9627596433838974
4309,2.873349712881041
4310,2.9264216601006305
4311,2.8719889793217095
4312,2.8451128827782695
4313,2.9795621330885704
4314,2.8631570814847507
4315,2.9155636569378136
4316,2.9261810215908906
4317,2.8679502166961273
4318,2.770268900203762
4319,2.890720102527219
4320,2.880529528571435
4321,2.82635333794776
4322,2.8310639686471033
4323,2.8946473398451373
4324,2.8272171944342066
4325,2.861060456881528
4326,2.93144156411324
4327,2.9471724801218766
4328,2.937869104608583
4329,2.914890631434168
4330,2.8419223209038535
4331,2.9123004055924753
4332,3.039495161357045
4333,2.8832157087017696
4334,2.9963132235188104
4335,2.922441552890505
4336,2.97462489559626
4337,2.8786114702410237
4338,2.942325921407503
4339,2.8906442159436225
4340,3.048547603258031
4341,2.960537564484487
4342,2.9385864339700256
4343,3.029321105155374
4344,2.9474693081133516
4345,3.0394151582092985
4346,3.0044720098571918
4347,2.8923914909577717
4348,2.8959345872916247
4349,2.826278290356051
4350,2.9213196861468638
4351,2.9820234799067604
4352,2.8836913965092688
4353,2.8950501638252555
4354,2.9113620037130876
4355,2.8733150195379786
4356,2.9615210340522955
4357,2.9526872067667593
4358,2.832249819295567
4359,2.9365024899308247
4360,2.959599203523195
4361,2.9570124462202125
4362,2.932467935583382
4363,2.9361364232683136
4364,3.0439943670203706
4365,2.9488928983247846
4366,2.980732902519422
4367,3.0615616279506246
4368,2.915117859176921
4369,2.914069695218877
4370,2.9375080142727246
4371,2.95103311558402
4372,2.868232870441482
4373,2.8717924650732423
4374,2.898594614905343
4375,2.795415316406418
4376,2.94130467856664
4377,2.8878691786613233
4378,2.9297050764802806
4379,3.0016453309189925
4380,2.9198896799635086
4381,2.828138827076762
4382,2.8879671350341147
4383,2.878444287692353
4384,2.8799223412174664
4385,2.8896467064488145
4386,2.9653579653031095
4387,2.9279703224604408
4388,2.845556869673212
4389,2.8842808257547747
4390,3.0541179653012285
4391,2.8669745967254454
4392,3.016580684788691
4393,2.9745282426187547
4394,2.9105873338795054
4395,2.910339734885529
4396,2.9316389452345786
4397,2.85261869699339
4398,2.8841514253604625
4399,3.010161331780509
4400,2.8939263626885436
4401,2.916770047564286
4402,2.863439080528647
4403,2.931597039036772
4404,2.8833509617073263
4405,2.9631516069941735
4406,2.8375990215587197
4407,2.871832848666418
4408,2.8726061163267818
4409,2.9127029135983054
4410,2.961321939537154
4411,2.837289366034
4412,2.9441938697414214
4413,2.90050661025284
4414,3.0069362504286246
4415,2.8438910611698973
4416,2.8737411902920744
4417,2.87507786370238
4418,2.990532849316512
4419,2.9259960159236504
4420,2.919308971492022
4421,2.9385608353568387
4422,2.9645532159995653
4423,2.87428200282377
4424,2.908696134727947
4425,2.8463745570255714
4426,2.9542967158626103
4427,2.925041942862843
4428,2.925357357276949
4429,2.962892185185091
4430,2.992584231837931
4431,2.850224683541975
4432,2.9082609416909944
4433,2.874026065744641
4434,2.881357664852242
4435,2.961434790912779
4436,2.990957614715662
4437,2.8979289367194485
4438,2.959366575857233
4439,2.917814117183587
4440,2.78636316773656
4441,2.9906874394772864
4442,2.908361725682749
4443,2.8650908475798227
4444,2.886133538883305
4445,2.886436868702804
4446,2.884189618026777
4447,2.792776978277721
4448,2.844191010349007
4449,2.8619405579602177
4450,2.8248714489288917
4451,2.936822340937063
4452,2.9275448949549436
4453,2.812934882463691
4454,2.8520882078195635
4455,2.8401854284644887
4456,2.997259670894959
4457,2.90384250406407
4458,2.8177927110646337
4459,2.952469368555644
4460,3.012086152223316
4461,2.8675061150075467
4462,2.8182172526955864
4463,2.9777984100020256
4464,2.9034235470512755
4465,2.810213346743715
4466,2.8825485338992336
4467,2.833282838133355
4468,2.905424698153658
4469,3.0227665557550294
4470,2.97760696442633
4471,3.013125157671274
4472,2.8874075925372473
4473,2.8282875155106333
4474,2.868927778127703
4475,2.968110115409065
4476,2.944047162389797
4477,2.9513165464760225
4478,2.863217390679146
4479,2.8114440435582444
4480,2.8894974138540825
4481,2.8762122295484183
4482,2.8969306915349597
4483,2.9609082029894376
4484,2.8926553034045863
4485,2.8637129696951553
4486,2.9646224529565695
4487,2.898395991053796
4488,2.896852630976846
4489,2.8656811666644244
4490,2.927075183820458
4491,2.974610829009196
4492,2.8740657703058337
4493,2.963150131847621
4494,2.9659985618611433
4495,2.9183460822163427
4496,2.9203402798014952
4497,2.896581397922215
4498,2.936495608239805
4499,2.8974023569096428
4500,2.955746915359947
4501,2.891102885901854
4502,2.890161485171086
4503,2.9979944896397823
4504,2.888064967231921
4505,2.8963990835063864
4506,2.9579194281439176
4507,2.9471327629221546
4508,2.873639529964833
4509,2.9621791862792617
4510,2.944311641163356
4511,2.9190359998517326
4512,2.8734400429731095
4513,2.84523971540841
4514,2.842176380458699
4515,2.995104961225568
4516,2.8900062178353916
4517,2.9218072793344985
4518,2.991254329967621
4519,2.879133551878949
4520,2.9330706857498843
4521,2.9098519143115253
4522,2.950067366960299
4523,3.000670876091533
4524,2.888795538466764
4525,2.995147288484567
4526,2.867025729465477
4527,2.9626677543839315
4528,2.8605914837793174
4529,2.9396657072826446
4530,2.9598201474772026
4531,2.895221710282026
4532,2.9567926875671864
4533,2.938326819383394
4534,2.937273221049319
4535,2.90547102959956
4536,2.8320886802224767
4537,2.827938200358223
4538,2.7680242407329674
4539,2.9206616241922294
4540,2.9578487239910602
4541,2.8587337920571105
4542,2.9065462460430336
4543,2.9507284152383275
4544,2.896740058056253
4545,2.8593294664134072
4546,2.8897465743351565
4547,2.8097459228451824
4548,2.9325478545810326
4549,2.994407052222313
4550,2.881755486669874
4551,2.9556980561563257
4552,2.9199854418927655
4553,2.9904467465875735
4554,2.818980761989345
4555,2.860516802510931
4556,2.9405409949795174
4557,2.9143706322615444
4558,2.95860668689441
4559,2.881388462277064
4560,2.85545173146611
4561,2.8665472688207285
4562,2.869654967043531
4563,2.9418618212846446
4564,2.8360093339975916
4565,2.907166546162007
4566,2.808287142469376
4567,2.8004648592575467
4568,2.864252544317527
4569,2.824243262129567
4570,2.8577847433085597
4571,2.8075202542256377
4572,2.886534674001101
4573,2.928761718885884
4574,2.904827551819199
4575,2.899009093033892
4576,2.795049162189004
4577,2.9574904968286084
4578,2.923773697870326
4579,2.8968743179501284
4580,2.9444840066665403
4581,3.02608275321747
4582,2.9228412882941184
4583,2.9020020854367283
4584,2.879177137799942
4585,2.7876956199095844
4586,2.8803175713492513
4587,2.8972465271138006
4588,2.9679537353741536
4589,2.8270476668707114
4590,3.0406951001473423
4591,3.001613398393358
4592,2.9090958003477536
4593,2.854117493592165
4594,2.927893139950292
4595,2.911673617838475
4596,2.8712658219960376
4597,2.886691813036696
4598,2.971735897253133
4599,2.9448046267557406
4600,2.8512605424679043
4601,2.9300573331668325
4602,2.785952397715751
4603,2.894734572363852
4604,2.915757003329441
4605,2.848534682142455
4606,3.0903533202491285
4607,2.9523183694958473
4608,2.917677383573399
4609,2.9311214236468563
4610,2.9384624398653654
4611,2.8145288143874008
4612,2.928206729626094
4613,2.946614864194033
4614,2.929824606892953
4615,2.9383348864362677
4616,2.95827123681713
4617,2.957958653495304
4618,2.9482262040693747
4619,2.9385375285646136
4620,2.899832611820818
4621,2.9363434945738405
4622,2.9504892087867267
4623,2.841483675426689
4624,2.894082429979851
4625,2.9409862236302473
4626,2.8909239558442206
4627,2.9321317040562893
4628,2.911244104076796
4629,2.8833718421109387
4630,2.966633199158836
4631,2.924669021587211
4632,2.860785736058777
4633,2.859759052383001
4634,2.962664775328173
4635,2.9087936498512432
4636,3.006413146711684
4637,2.8960691534496705
4638,2.878102928505554
4639,2.9433605909909173
4640,3.114808048278468
4641,2.9200415592242543
4642,2.9320329015394453
4643,2.8190310135559606
4644,2.8848859633284625
4645,3.0007291073171687
4646,2.8393750387852705
4647,2.9932459513282685
4648,2.961473303661546
4649,2.9520582894738525
4650,2.989093813991959
4651,2.9379602490434915
4652,2.9954505695957234
4653,2.9253522476087483
4654,3.006398968798969
4655,3.0402985531353943
4656,2.9837598408594697
4657,3.039544932074084
4658,2.971188013664884
4659,2.9492678759518483
4660,2.928228741297607
4661,2.8690317916275245
4662,2.8088802624887412
4663,2.879453481917319
4664,2.9045107230405054
4665,2.9178008455320743
4666,2.903816449839168
4667,2.982981830320001
4668,2.846127317126571
4669,2.9050301041343363
4670,3.0392767185907714
4671,2.8231798386552156
4672,2.989094479732749
4673,2.9220251756829327
4674,2.8943921041226996
4675,2.97900866146884
4676,2.960489946279897
4677,2.91919158025043
4678,2.9240078640067577
4679,2.9547498716090033
4680,3.004494971241259
4681,2.8098170849298016
4682,3.0409035723081037
4683,2.8687040377492
4684,3.030160055458256
4685,2.8516944914984053
4686,2.9617077539803183
4687,2.8911104228764444
4688,2.9260971765295842
4689,2.9292254735464613
4690,2.9572940434118618
4691,2.9932991829984226
4692,2.8997839258225517
4693,2.856906123765891
4694,2.906979835845101
4695,2.8833162970736614
4696,2.919286826093274
4697,2.787456500300722
4698,3.0332921874821874
4699,2.872908316345106
4700,2.9983036089759434
4701,3.0646169675925847
4702,2.8795423796150774
4703,2.9030727699190426
4704,2.9799315194064575
4705,2.8968328790564217
4706,2.9549077099865237
4707,2.832445038659278
4708,3.038141376643837
4709,2.9405761499160796
4710,2.900815940398804
4711,2.9639100390660618
4712,2.942363708744652
4713,2.8604687611860884
4714,2.962482228381971
4715,2.9808351184070507
4716,2.8899141223475473
4717,2.932165808347379
4718,2.8224054504826315
4719,2.886091157078246
4720,2.9208585510726794
4721,3.0363299301307265
4722,2.868779027824412
4723,2.9196701328929784
4724,2.8127779713240795
4725,2.8689911789882716
4726,2.945897407144672
4727,2.9096822904158555
4728,2.896047978884495
4729,2.898382928246979
4730,2.8561766342719275
4731,2.9787991799990436
4732,2.8770664663227996
4733,2.952804319264057
4734,2.9257003956032013
4735,2.9023535669850156
4736,2.9545721179302245
4737,2.843626435628181
4738,2.9158474170037834
4739,2.929099857747625
4740,2.912586466608081
4741,2.977934025651047
4742,2.841095660213484
4743,3.0161385514843797
4744,2.905797181770076
4745,2.951714430869506
4746,2.9772605047759386
4747,2.9336903414955073
4748,2.9672541232691882
4749,2.829652618710454
4750,2.9156498769310017
4751,2.8940425856514023
4752,2.9222191932143797
4753,2.916141355100249
4754,2.8937591231540494
4755,2.917686664886204
4756,2.903661381084026
4757,2.8605254690547275
4758,2.8265629138247093
4759,2.932855575612579
4760,2.9030222520486504
4761,2.81546677265995
4762,2.929248282934796
4763,2.833208214360614
4764,2.8598629755021285
4765,2.858044167525678
4766,2.8715744542170234
4767,3.037442146350914
4768,3.000434224532409
4769,2.988535442379239
4770,2.8784173032466467
4771,2.9260462334180692
4772,2.891166257573383
4773,2.986945433266229
4774,2.939910590262468
4775,2.8583120958513137
4776,2.948456232373371
4777,2.921569270965279
4778,2.8890246429317443
