,Global (+)
868,2.944501465863589
869,2.9474045511953135
870,2.968185372374584
871,3.0044407324301585
872,2.971880642936985
873,2.9737613005139107
874,2.9779085421541
875,2.983538117539132
876,2.9640311851618484
877,2.9466091665566774
878,3.0189407741529184
879,2.969902800665873
880,2.9481732137319923
881,2.965878456304473
882,2.998054939698891
883,3.026265122219526
884,2.9756538047380308
885,3.022746682200347
886,3.0232702716480486
887,2.937699171343941
888,3.0079545381549755
889,3.0294004499985365
890,3.0018287845006326
891,3.0475388699203787
892,2.9742973881155486
893,3.0177224023099467
894,3.0389569802473275
895,3.030171282619667
896,3.0259099459564074
897,2.96142836011809
898,2.956148712696487
899,2.985909932313428
900,3.0077929325986106
901,3.0123801909097896
902,2.979019360610285
903,2.9638563207523703
904,2.9722249142092605
905,3.104381029294536
906,2.970725267275753
907,3.014456961578872
908,2.962028449872442
909,2.9488128410066277
910,2.957193417628201
911,3.006108143617183
912,3.0012634065646613
913,3.088435843745706
914,3.0193433025042533
915,2.9853723413092936
916,3.011790103370638
917,2.984876134444475
918,2.9822773184745075
919,3.0277560805673387
920,2.9623756729468753
921,2.9234275014084257
922,3.044884031666179
923,2.998381186364277
924,3.021117908593657
925,2.9761225578609976
926,2.97392288494859
927,2.954633745139984
928,3.0396049466529216
929,2.93604336179489
930,2.991976365302639
931,2.9523956693259645
932,2.993688817771962
933,2.9326415884108807
934,2.9553557919642692
935,2.9765922399290115
936,2.9974847947256715
937,2.975657812940041
938,2.9566051991574063
939,3.0343820362933642
940,3.033146402315872
941,2.980957879024892
942,2.986536252614393
943,2.9892806453534964
944,3.0162459504743597
945,2.9651786665723456
946,3.0478705242164255
947,3.001083791366009
948,2.9658313403533634
949,3.009440514543982
950,2.970226004155231
951,3.0112678987347214
952,2.9602803741136015
953,2.999587745524848
954,2.9684273781046606
955,3.0542826310499263
956,3.0110867376409396
957,2.9826594960760335
958,2.934185565637159
959,3.0850017700723273
960,3.0005395804778785
961,2.9917680871146186
962,3.046058199670122
963,2.977409555318109
964,2.9778860645547773
965,3.0167023418006074
966,2.974073029760591
967,2.9843396087223972
968,3.046357969146581
969,3.002416073014182
970,3.008234033821124
971,3.0363849369196054
972,3.0180221117487
973,2.945304777748203
974,2.9336139189068984
975,2.9663354008528247
976,2.9493440279915135
977,3.022720438101853
978,3.008513121733356
979,2.9589693538609474
980,2.966821842725571
981,3.0188810231725074
982,2.9970703388935545
983,3.045069619760324
984,3.0031788170824987
985,2.9590439234930357
986,3.018058685413826
987,2.9894309785319657
988,2.9418151230485936
989,2.987343920829094
990,2.9955760861218206
991,2.941485025914163
992,2.9629401553241927
993,2.9964132435678312
994,2.9719325958566913
995,2.9843910879668862
996,2.941822380180172
997,2.987468304616018
998,3.029059541284755
999,2.970799401528596
1000,3.01060304892892
1001,3.004136307492635
1002,3.062675543212937
1003,3.0601173324250297
1004,3.0661845390314575
1005,3.0149670245978206
1006,2.9910992360387696
1007,2.992216250300281
1008,2.9739905644864244
1009,3.0893730172401366
1010,2.9777946972639096
1011,2.938621602464801
1012,2.989354933032434
1013,3.037208320376825
1014,2.926352963083743
1015,3.0320096115642943
1016,3.0055782095656434
1017,2.9885447866541255
1018,3.0401392296437484
1019,2.9325739245530915
1020,3.0162479765055448
1021,2.974114776333267
1022,3.0048039938713056
1023,2.983970034020862
1024,2.9917770847490326
1025,2.9572433890395056
1026,2.9643227631065687
1027,3.0242272735479436
1028,3.0326995261325864
1029,3.028676160002782
1030,3.070201371846411
1031,3.0111339445247656
1032,2.959423542874972
1033,3.004116875646163
1034,2.9814590951731743
1035,2.9568323827787566
1036,2.9953167634325815
1037,3.023813178783978
1038,3.009913032843881
1039,2.9503947292517276
1040,2.9757202244205274
1041,3.0178022920236636
1042,2.962909242214004
1043,2.944625326986485
1044,3.020198928136752
1045,2.991735871910332
1046,2.933527676671108
1047,2.961372992656114
1048,3.000404887533701
1049,2.9793001536603767
1050,3.01700798575438
1051,2.992009669005822
1052,2.993860935529051
1053,2.951594680351515
1054,2.9862949896257294
1055,2.933216146703785
1056,2.9493006211632067
1057,3.0158619200067287
1058,2.9769664623184244
1059,3.0226949581142435
1060,2.9702374987511777
1061,3.0399658600091497
1062,2.9935481856156616
1063,3.014890556496177
1064,3.012052100526446
1065,2.94574334187417
1066,2.9703637721244966
1067,2.9498750974582237
1068,2.956125390065906
1069,2.979000259339218
1070,2.9465062401596174
1071,2.9653387961637705
1072,2.9471998978598326
1073,2.936311758863985
1074,2.9245360248292
1075,2.9519792111091543
1076,2.9685021324230236
1077,2.93823279286521
1078,2.9630360083312315
1079,3.0202803862726295
1080,2.9946758568546485
1081,3.014169216306321
1082,2.9976016999388517
1083,2.92649026519222
1084,3.0043352775340293
1085,2.952212299462861
1086,2.983996745535546
1087,2.9708468766911076
1088,2.9449861955567056
1089,2.9783018896919966
1090,3.0086739766939594
1091,2.954972748529276
1092,3.025761350231807
1093,3.009048365546537
1094,3.0071832968288206
1095,2.9673770814568203
1096,2.961462894051477
1097,2.988473587215112
1098,2.927641107517945
1099,3.025340189434516
1100,2.973346319590415
1101,2.956732010853801
1102,3.0268089274064236
1103,2.9693905297261787
1104,2.9415450403560532
1105,2.924928527478105
1106,2.97172999189418
1107,3.0001429389583234
1108,2.9605072090672198
1109,2.9215537233935427
1110,2.9550563175081375
1111,2.956539038684978
1112,2.9535143937279087
1113,2.972599995307981
1114,2.971121861444856
1115,2.9879230957975267
1116,3.0127408676186898
1117,2.9701526539363603
1118,2.979092204143624
1119,2.9999316725032523
1120,2.9799867838413316
1121,3.0244335999546634
1122,2.9868287588266758
1123,2.923146168559573
1124,3.0029991061666617
1125,3.0396814032128767
1126,3.0008981169496654
1127,2.945385717549154
1128,2.909013008064254
1129,2.9906365121738205
1130,3.0431869784650574
1131,3.0042073977332286
1132,2.966327843705909
1133,2.965954533446255
1134,3.0180151517068605
1135,3.0333183672647244
1136,3.0193629119177277
1137,2.9936774372780963
1138,2.9167182411608534
1139,3.022184382824256
1140,3.0530182868510147
1141,3.031561028891074
1142,2.9914424915255444
1143,2.957931720366498
1144,2.9746588565644987
1145,2.975747865240854
1146,2.972080887684008
1147,2.9433327857595915
1148,3.01249004897183
1149,2.968365049923011
1150,2.9522530869247228
1151,3.0371918456815803
1152,3.002971243044985
1153,2.9788727045385675
1154,2.924447859331506
1155,2.9607556164059563
1156,2.9593198610158944
1157,3.0223495933282414
1158,2.9549093065344443
1159,3.0693932787427647
1160,2.962223562368396
1161,2.9855529226063426
1162,3.0099924042460695
1163,3.007106171330079
1164,2.97245276818608
1165,3.0265971241635876
1166,2.9584551697732238
1167,3.027228014813344
1168,3.021541858901792
1169,2.9503265049006027
1170,2.9826836139680064
1171,3.0227208021987333
1172,2.9099643846159
1173,3.0068437626250755
1174,2.987275350971778
1175,2.9919746400770673
1176,2.988520685848574
1177,3.0169533278613825
1178,2.9601793999503356
1179,3.031192989635867
1180,2.990937197911148
1181,3.034572745469591
1182,3.0182032117590354
1183,2.9491909019837728
1184,2.973207655893314
1185,3.00523839278898
1186,2.992473996608898
1187,3.01203080406774
1188,3.00308687892555
1189,3.02291420560469
1190,2.9005896786305687
1191,2.9287548385850095
1192,2.981811132230544
1193,2.9494749763858272
1194,2.9730409269529074
1195,2.929722278227995
1196,2.992696860001349
1197,2.9372385207731275
1198,2.9975469207803407
1199,3.0488216654904474
1200,2.9365586216523933
1201,2.984828849884671
1202,3.023349420873165
1203,3.0237166896561636
1204,2.9840521340912978
1205,2.9643196165467827
1206,3.0197749230803272
1207,3.0032908126004516
1208,3.014214610645484
1209,3.057069607515334
1210,2.9603131890634042
1211,2.99044994554216
1212,3.0224459243650137
1213,2.90796803786824
1214,2.9714492782835884
1215,2.975784828091879
1216,2.9836693648158956
1217,2.9873023750022294
1218,2.963443069537823
1219,3.036918602982556
1220,2.950249443514479
1221,2.9574858945803886
1222,3.020133310424092
1223,2.983140427462711
1224,2.978833801955971
1225,2.999479226260258
1226,3.002157250481465
1227,2.9196115510090306
1228,2.996005558113069
1229,2.9226468604855094
1230,2.8996236306090943
1231,2.9469295972064495
1232,2.963095656953779
1233,2.9860956485487082
1234,2.9424858937013405
1235,2.948226123737296
1236,3.04859838998039
1237,2.985404225895769
1238,3.024788183075859
1239,2.9892548646737858
1240,2.9782763927399936
1241,2.9404417987769293
1242,2.99386091718506
1243,2.9778233635970253
1244,2.9194646294964506
1245,2.951998712309375
1246,2.997765965152456
1247,2.992854836844178
1248,2.995390818439574
1249,2.9312249207634378
1250,2.9844448595504276
1251,2.998987007516727
1252,2.9928138500430945
1253,2.9757659642293333
1254,2.988833329557472
1255,2.9424744834089904
1256,2.9701011951007574
1257,2.98752134281402
1258,2.977897228531631
1259,3.0147425555767944
1260,3.0087289512578406
1261,2.952751240435184
1262,2.9340151611915606
1263,2.9443094929118874
1264,2.9746890409815356
1265,3.0131353025759307
1266,2.9468108278047187
1267,2.977496448980919
1268,3.049046286231974
1269,2.9477695997016222
1270,2.9981489451219367
1271,2.9757648433565898
1272,2.982616410746914
1273,2.9674727011155477
1274,3.0166415540164486
1275,2.9329126517762183
1276,2.977082622964016
1277,2.9402823894617893
1278,3.019648615004527
1279,2.955518603422572
1280,2.910577794605308
1281,2.974753614904775
1282,3.000401619249317
1283,2.9835729279879684
1284,2.9133212640604675
1285,3.0070027939475206
1286,2.92096091468357
1287,3.0260286802063177
1288,3.0059096038220656
1289,2.984593975044743
1290,2.998250338436245
1291,2.9281112961628653
1292,3.0251135452086775
1293,2.986105857185108
1294,2.9919992158515463
1295,2.952691431143877
1296,3.0058612357584007
1297,2.9898338661152115
1298,3.0215901668151757
1299,2.974502240390801
1300,2.959200683372964
1301,2.994728449669377
